"","verbatim_name","usageKey","scientificName","status","rank","matchType","confidence","acceptedUsageKey","kingdomKey","phylumKey","classKey","orderKey","familyKey"
"1","Alisma gramineum",2865152,"Alisma gramineum Lej.","ACCEPTED","SPECIES","EXACT",98,2865152,6,7707728,196,551,3720
"2","Alisma gramineum",2865152,"Alisma gramineum Lej.","ACCEPTED","SPECIES","EXACT",98,2865152,6,7707728,196,551,3720
"3","Alisma gramineum",2865152,"Alisma gramineum Lej.","ACCEPTED","SPECIES","EXACT",98,2865152,6,7707728,196,551,3720
"4","Alisma lanceolatum",2865125,"Alisma lanceolatum With.","ACCEPTED","SPECIES","EXACT",97,2865125,6,7707728,196,551,3720
"5","Alisma lanceolatum",2865125,"Alisma lanceolatum With.","ACCEPTED","SPECIES","EXACT",97,2865125,6,7707728,196,551,3720
"6","Alisma lanceolatum",2865125,"Alisma lanceolatum With.","ACCEPTED","SPECIES","EXACT",97,2865125,6,7707728,196,551,3720
"7","Alisma lanceolatum",2865125,"Alisma lanceolatum With.","ACCEPTED","SPECIES","EXACT",97,2865125,6,7707728,196,551,3720
"8","Alisma plantago-aquatica",2865100,"Alisma plantago-aquatica L.","ACCEPTED","SPECIES","EXACT",99,2865100,6,7707728,196,551,3720
"9","Alisma plantago-aquatica",2865100,"Alisma plantago-aquatica L.","ACCEPTED","SPECIES","EXACT",99,2865100,6,7707728,196,551,3720
"10","Alisma plantago-aquatica",2865100,"Alisma plantago-aquatica L.","ACCEPTED","SPECIES","EXACT",99,2865100,6,7707728,196,551,3720
"11","Alisma plantago-aquatica",2865100,"Alisma plantago-aquatica L.","ACCEPTED","SPECIES","EXACT",99,2865100,6,7707728,196,551,3720
"12","Baldellia ranunculoides",2864546,"Baldellia ranunculoides (L.) Parl.","ACCEPTED","SPECIES","EXACT",99,2864546,6,7707728,196,551,3720
"13","Baldellia ranunculoides",2864546,"Baldellia ranunculoides (L.) Parl.","ACCEPTED","SPECIES","EXACT",99,2864546,6,7707728,196,551,3720
"14","Luronium natans",2864775,"Luronium natans (L.) Raf.","ACCEPTED","SPECIES","EXACT",99,2864775,6,7707728,196,551,3720
"15","Luronium natans",2864775,"Luronium natans (L.) Raf.","ACCEPTED","SPECIES","EXACT",99,2864775,6,7707728,196,551,3720
"16","Luronium natans",2864775,"Luronium natans (L.) Raf.","ACCEPTED","SPECIES","EXACT",99,2864775,6,7707728,196,551,3720
"17","Sagittaria sagittifolia",5328882,"Sagittaria sagittifolia L.","ACCEPTED","SPECIES","EXACT",98,5328882,6,7707728,196,551,3720
"18","Sagittaria sagittifolia",5328882,"Sagittaria sagittifolia L.","ACCEPTED","SPECIES","EXACT",98,5328882,6,7707728,196,551,3720
"19","Sagittaria sagittifolia",5328882,"Sagittaria sagittifolia L.","ACCEPTED","SPECIES","EXACT",98,5328882,6,7707728,196,551,3720
"20","Sagittaria sagittifolia",5328882,"Sagittaria sagittifolia L.","ACCEPTED","SPECIES","EXACT",98,5328882,6,7707728,196,551,3720
"21","Atriplex glabriuscula",3083660,"Atriplex glabriuscula Edmondston","ACCEPTED","SPECIES","EXACT",99,3083660,6,7707728,220,422,3064
"22","Atriplex glabriuscula",3083660,"Atriplex glabriuscula Edmondston","ACCEPTED","SPECIES","EXACT",99,3083660,6,7707728,220,422,3064
"23","Atriplex laciniata",3083783,"Atriplex laciniata L.","ACCEPTED","SPECIES","EXACT",97,3083783,6,7707728,220,422,3064
"24","Atriplex laciniata",3083783,"Atriplex laciniata L.","ACCEPTED","SPECIES","EXACT",97,3083783,6,7707728,220,422,3064
"25","Atriplex littoralis",3083696,"Atriplex littoralis L.","ACCEPTED","SPECIES","EXACT",97,3083696,6,7707728,220,422,3064
"26","Atriplex littoralis",3083696,"Atriplex littoralis L.","ACCEPTED","SPECIES","EXACT",97,3083696,6,7707728,220,422,3064
"27","Atriplex patula",3083728,"Atriplex patula L.","ACCEPTED","SPECIES","EXACT",98,3083728,6,7707728,220,422,3064
"28","Atriplex patula",3083728,"Atriplex patula L.","ACCEPTED","SPECIES","EXACT",98,3083728,6,7707728,220,422,3064
"29","Atriplex patula",3083728,"Atriplex patula L.","ACCEPTED","SPECIES","EXACT",98,3083728,6,7707728,220,422,3064
"30","Atriplex patula",3083728,"Atriplex patula L.","ACCEPTED","SPECIES","EXACT",98,3083728,6,7707728,220,422,3064
"31","Atriplex pedunculata",3755818,"Atriplex pedunculata L.","SYNONYM","SPECIES","EXACT",98,3756036,6,7707728,220,422,3064
"32","Atriplex pedunculata",3755818,"Atriplex pedunculata L.","SYNONYM","SPECIES","EXACT",98,3756036,6,7707728,220,422,3064
"33","Atriplex prostrata",3083786,"Atriplex prostrata DC.","ACCEPTED","SPECIES","EXACT",97,3083786,6,7707728,220,422,3064
"34","Atriplex prostrata",3083786,"Atriplex prostrata DC.","ACCEPTED","SPECIES","EXACT",97,3083786,6,7707728,220,422,3064
"35","Atriplex prostrata",3083786,"Atriplex prostrata DC.","ACCEPTED","SPECIES","EXACT",97,3083786,6,7707728,220,422,3064
"36","Atriplex prostrata",3083786,"Atriplex prostrata DC.","ACCEPTED","SPECIES","EXACT",97,3083786,6,7707728,220,422,3064
"37","Beta vulgaris",8971274,"Beta vulgaris L.","ACCEPTED","SPECIES","EXACT",99,8971274,6,7707728,220,422,3064
"38","Beta vulgaris",8971274,"Beta vulgaris L.","ACCEPTED","SPECIES","EXACT",99,8971274,6,7707728,220,422,3064
"39","Beta vulgaris",8971274,"Beta vulgaris L.","ACCEPTED","SPECIES","EXACT",99,8971274,6,7707728,220,422,3064
"40","Beta vulgaris",8971274,"Beta vulgaris L.","ACCEPTED","SPECIES","EXACT",99,8971274,6,7707728,220,422,3064
"41","Blitum bonus-henricus",8044896,"Blitum bonus-henricus (L.) Rchb.","ACCEPTED","SPECIES","EXACT",97,8044896,6,7707728,220,422,3064
"42","Blitum bonus-henricus",8044896,"Blitum bonus-henricus (L.) Rchb.","ACCEPTED","SPECIES","EXACT",97,8044896,6,7707728,220,422,3064
"43","Blitum bonus-henricus",8044896,"Blitum bonus-henricus (L.) Rchb.","ACCEPTED","SPECIES","EXACT",97,8044896,6,7707728,220,422,3064
"44","Chenopodiastrum hybridum",7551162,"Chenopodiastrum hybridum (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7551162,6,7707728,220,422,3064
"45","Chenopodiastrum hybridum",7551162,"Chenopodiastrum hybridum (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7551162,6,7707728,220,422,3064
"46","Chenopodiastrum hybridum",7551162,"Chenopodiastrum hybridum (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7551162,6,7707728,220,422,3064
"47","Chenopodiastrum hybridum",7551162,"Chenopodiastrum hybridum (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7551162,6,7707728,220,422,3064
"48","Chenopodiastrum murale",8149099,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8149099,6,7707728,220,422,3064
"49","Chenopodiastrum murale",8149099,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8149099,6,7707728,220,422,3064
"50","Chenopodiastrum murale",8149099,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8149099,6,7707728,220,422,3064
"51","Chenopodiastrum murale",8149099,"Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8149099,6,7707728,220,422,3064
"52","Chenopodium album",3083838,"Chenopodium album L.","ACCEPTED","SPECIES","EXACT",97,3083838,6,7707728,220,422,3064
"53","Chenopodium album",3083838,"Chenopodium album L.","ACCEPTED","SPECIES","EXACT",97,3083838,6,7707728,220,422,3064
"54","Chenopodium album",3083838,"Chenopodium album L.","ACCEPTED","SPECIES","EXACT",97,3083838,6,7707728,220,422,3064
"55","Chenopodium album",3083838,"Chenopodium album L.","ACCEPTED","SPECIES","EXACT",97,3083838,6,7707728,220,422,3064
"56","Chenopodium ficifolium",3083862,"Chenopodium ficifolium Sm.","ACCEPTED","SPECIES","EXACT",97,3083862,6,7707728,220,422,3064
"57","Chenopodium ficifolium",3083862,"Chenopodium ficifolium Sm.","ACCEPTED","SPECIES","EXACT",97,3083862,6,7707728,220,422,3064
"58","Chenopodium ficifolium",3083862,"Chenopodium ficifolium Sm.","ACCEPTED","SPECIES","EXACT",97,3083862,6,7707728,220,422,3064
"59","Chenopodium ficifolium",3083862,"Chenopodium ficifolium Sm.","ACCEPTED","SPECIES","EXACT",97,3083862,6,7707728,220,422,3064
"60","Chenopodium vulvaria",3083932,"Chenopodium vulvaria L.","ACCEPTED","SPECIES","EXACT",99,3083932,6,7707728,220,422,3064
"61","Chenopodium vulvaria",3083932,"Chenopodium vulvaria L.","ACCEPTED","SPECIES","EXACT",99,3083932,6,7707728,220,422,3064
"62","Chenopodium vulvaria",3083932,"Chenopodium vulvaria L.","ACCEPTED","SPECIES","EXACT",99,3083932,6,7707728,220,422,3064
"63","Lipandra polysperma",8273130,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8273130,6,7707728,220,422,3064
"64","Lipandra polysperma",8273130,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8273130,6,7707728,220,422,3064
"65","Lipandra polysperma",8273130,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8273130,6,7707728,220,422,3064
"66","Lipandra polysperma",8273130,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8273130,6,7707728,220,422,3064
"67","Oxybasis chenopodioides",8117283,"Oxybasis chenopodioides (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8117283,6,7707728,220,422,3064
"68","Oxybasis chenopodioides",8117283,"Oxybasis chenopodioides (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8117283,6,7707728,220,422,3064
"69","Oxybasis glauca",8290282,"Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8290282,6,7707728,220,422,3064
"70","Oxybasis glauca",8290282,"Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8290282,6,7707728,220,422,3064
"71","Oxybasis glauca",8290282,"Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8290282,6,7707728,220,422,3064
"72","Oxybasis glauca",8290282,"Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,8290282,6,7707728,220,422,3064
"73","Oxybasis rubra",7725469,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7725469,6,7707728,220,422,3064
"74","Oxybasis rubra",7725469,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7725469,6,7707728,220,422,3064
"75","Oxybasis rubra",7725469,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7725469,6,7707728,220,422,3064
"76","Oxybasis rubra",7725469,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7725469,6,7707728,220,422,3064
"77","Oxybasis urbica",7418706,"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7418706,6,7707728,220,422,3064
"78","Oxybasis urbica",7418706,"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7418706,6,7707728,220,422,3064
"79","Oxybasis urbica",7418706,"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch","ACCEPTED","SPECIES","EXACT",99,7418706,6,7707728,220,422,3064
"80","Polycnemum majus",6447704,"Polycnemum majus A.Braun","ACCEPTED","SPECIES","EXACT",97,6447704,6,7707728,220,422,3064
"81","Polycnemum majus",6447704,"Polycnemum majus A.Braun","ACCEPTED","SPECIES","EXACT",97,6447704,6,7707728,220,422,3064
"82","Salicornia europaea",12239479,"Salicornia europaea (Moss) Lambinon & Vanderp.","ACCEPTED","SPECIES","EXACT",97,12239479,6,7707728,220,422,3064
"83","Salicornia europaea",12239479,"Salicornia europaea (Moss) Lambinon & Vanderp.","ACCEPTED","SPECIES","EXACT",97,12239479,6,7707728,220,422,3064
"84","Salicornia procumbens",6035873,"Salicornia procumbens Sm.","ACCEPTED","SPECIES","EXACT",99,6035873,6,7707728,220,422,3064
"85","Salicornia procumbens",6035873,"Salicornia procumbens Sm.","ACCEPTED","SPECIES","EXACT",99,6035873,6,7707728,220,422,3064
"86","Salsola kali",3083957,"Salsola kali L.","ACCEPTED","SPECIES","EXACT",99,3083957,6,7707728,220,422,3064
"87","Salsola kali",3083957,"Salsola kali L.","ACCEPTED","SPECIES","EXACT",99,3083957,6,7707728,220,422,3064
"88","Salsola kali",3083957,"Salsola kali L.","ACCEPTED","SPECIES","EXACT",99,3083957,6,7707728,220,422,3064
"89","Salsola tragus",3083945,"Salsola tragus L.","ACCEPTED","SPECIES","EXACT",99,3083945,6,7707728,220,422,3064
"90","Salsola tragus",3083945,"Salsola tragus L.","ACCEPTED","SPECIES","EXACT",99,3083945,6,7707728,220,422,3064
"91","Salsola tragus",3083945,"Salsola tragus L.","ACCEPTED","SPECIES","EXACT",99,3083945,6,7707728,220,422,3064
"92","Suaeda maritima",3083541,"Suaeda maritima (L.) Dumort.","ACCEPTED","SPECIES","EXACT",97,3083541,6,7707728,220,422,3064
"93","Suaeda maritima",3083541,"Suaeda maritima (L.) Dumort.","ACCEPTED","SPECIES","EXACT",97,3083541,6,7707728,220,422,3064
"94","Allium oleraceum",2857071,"Allium oleraceum L.","ACCEPTED","SPECIES","EXACT",97,2857071,6,7707728,196,1169,7682
"95","Allium oleraceum",2857071,"Allium oleraceum L.","ACCEPTED","SPECIES","EXACT",97,2857071,6,7707728,196,1169,7682
"96","Allium oleraceum",2857071,"Allium oleraceum L.","ACCEPTED","SPECIES","EXACT",97,2857071,6,7707728,196,1169,7682
"97","Allium oleraceum",2857071,"Allium oleraceum L.","ACCEPTED","SPECIES","EXACT",97,2857071,6,7707728,196,1169,7682
"98","Allium sphaerocephalon",2857616,"Allium sphaerocephalon L.","ACCEPTED","SPECIES","EXACT",99,2857616,6,7707728,196,1169,7682
"99","Allium sphaerocephalon",2857616,"Allium sphaerocephalon L.","ACCEPTED","SPECIES","EXACT",99,2857616,6,7707728,196,1169,7682
"100","Allium sphaerocephalon",2857616,"Allium sphaerocephalon L.","ACCEPTED","SPECIES","EXACT",99,2857616,6,7707728,196,1169,7682
"101","Allium sphaerocephalon",2857616,"Allium sphaerocephalon L.","ACCEPTED","SPECIES","EXACT",99,2857616,6,7707728,196,1169,7682
"102","Allium ursinum",2857601,"Allium ursinum L.","ACCEPTED","SPECIES","EXACT",99,2857601,6,7707728,196,1169,7682
"103","Allium ursinum",2857601,"Allium ursinum L.","ACCEPTED","SPECIES","EXACT",99,2857601,6,7707728,196,1169,7682
"104","Allium ursinum",2857601,"Allium ursinum L.","ACCEPTED","SPECIES","EXACT",99,2857601,6,7707728,196,1169,7682
"105","Allium ursinum",2857601,"Allium ursinum L.","ACCEPTED","SPECIES","EXACT",99,2857601,6,7707728,196,1169,7682
"106","Allium vineale",7792960,"Allium vineale L.","ACCEPTED","SPECIES","EXACT",97,7792960,6,7707728,196,1169,7682
"107","Allium vineale",7792960,"Allium vineale L.","ACCEPTED","SPECIES","EXACT",97,7792960,6,7707728,196,1169,7682
"108","Allium vineale",7792960,"Allium vineale L.","ACCEPTED","SPECIES","EXACT",97,7792960,6,7707728,196,1169,7682
"109","Allium vineale",7792960,"Allium vineale L.","ACCEPTED","SPECIES","EXACT",97,7792960,6,7707728,196,1169,7682
"110","Leucojum aestivum",2860425,"Leucojum aestivum L.","ACCEPTED","SPECIES","EXACT",99,2860425,6,7707728,196,1169,7682
"111","Leucojum aestivum",2860425,"Leucojum aestivum L.","ACCEPTED","SPECIES","EXACT",99,2860425,6,7707728,196,1169,7682
"112","Leucojum aestivum",2860425,"Leucojum aestivum L.","ACCEPTED","SPECIES","EXACT",99,2860425,6,7707728,196,1169,7682
"113","Leucojum aestivum",2860425,"Leucojum aestivum L.","ACCEPTED","SPECIES","EXACT",99,2860425,6,7707728,196,1169,7682
"114","Leucojum vernum",2860409,"Leucojum vernum L.","ACCEPTED","SPECIES","EXACT",98,2860409,6,7707728,196,1169,7682
"115","Leucojum vernum",2860409,"Leucojum vernum L.","ACCEPTED","SPECIES","EXACT",98,2860409,6,7707728,196,1169,7682
"116","Leucojum vernum",2860409,"Leucojum vernum L.","ACCEPTED","SPECIES","EXACT",98,2860409,6,7707728,196,1169,7682
"117","Leucojum vernum",2860409,"Leucojum vernum L.","ACCEPTED","SPECIES","EXACT",98,2860409,6,7707728,196,1169,7682
"118","Narcissus pseudonarcissus",2858244,"Narcissus pseudonarcissus L.","ACCEPTED","SPECIES","EXACT",99,2858244,6,7707728,196,1169,7682
"119","Narcissus pseudonarcissus",2858244,"Narcissus pseudonarcissus L.","ACCEPTED","SPECIES","EXACT",99,2858244,6,7707728,196,1169,7682
"120","Narcissus pseudonarcissus",2858244,"Narcissus pseudonarcissus L.","ACCEPTED","SPECIES","EXACT",99,2858244,6,7707728,196,1169,7682
"121","Narcissus pseudonarcissus",2858244,"Narcissus pseudonarcissus L.","ACCEPTED","SPECIES","EXACT",99,2858244,6,7707728,196,1169,7682
"122","Aegopodium podagraria",3034620,"Aegopodium podagraria L.","ACCEPTED","SPECIES","EXACT",99,3034620,6,7707728,220,1351,6720
"123","Aegopodium podagraria",3034620,"Aegopodium podagraria L.","ACCEPTED","SPECIES","EXACT",99,3034620,6,7707728,220,1351,6720
"124","Aegopodium podagraria",3034620,"Aegopodium podagraria L.","ACCEPTED","SPECIES","EXACT",99,3034620,6,7707728,220,1351,6720
"125","Aegopodium podagraria",3034620,"Aegopodium podagraria L.","ACCEPTED","SPECIES","EXACT",99,3034620,6,7707728,220,1351,6720
"126","Aethusa cynapium",5371825,"Aethusa cynapium L.","ACCEPTED","SPECIES","EXACT",99,5371825,6,7707728,220,1351,6720
"127","Aethusa cynapium",5371825,"Aethusa cynapium L.","ACCEPTED","SPECIES","EXACT",99,5371825,6,7707728,220,1351,6720
"128","Aethusa cynapium",5371825,"Aethusa cynapium L.","ACCEPTED","SPECIES","EXACT",99,5371825,6,7707728,220,1351,6720
"129","Aethusa cynapium",5371825,"Aethusa cynapium L.","ACCEPTED","SPECIES","EXACT",99,5371825,6,7707728,220,1351,6720
"130","Angelica sylvestris",5371818,"Angelica sylvestris L.","ACCEPTED","SPECIES","EXACT",99,5371818,6,7707728,220,1351,6720
"131","Angelica sylvestris",5371818,"Angelica sylvestris L.","ACCEPTED","SPECIES","EXACT",99,5371818,6,7707728,220,1351,6720
"132","Angelica sylvestris",5371818,"Angelica sylvestris L.","ACCEPTED","SPECIES","EXACT",99,5371818,6,7707728,220,1351,6720
"133","Angelica sylvestris",5371818,"Angelica sylvestris L.","ACCEPTED","SPECIES","EXACT",99,5371818,6,7707728,220,1351,6720
"134","Anthriscus caucalis",5371743,"Anthriscus caucalis M.Bieb.","ACCEPTED","SPECIES","EXACT",99,5371743,6,7707728,220,1351,6720
"135","Anthriscus caucalis",5371743,"Anthriscus caucalis M.Bieb.","ACCEPTED","SPECIES","EXACT",99,5371743,6,7707728,220,1351,6720
"136","Anthriscus caucalis",5371743,"Anthriscus caucalis M.Bieb.","ACCEPTED","SPECIES","EXACT",99,5371743,6,7707728,220,1351,6720
"137","Anthriscus caucalis",5371743,"Anthriscus caucalis M.Bieb.","ACCEPTED","SPECIES","EXACT",99,5371743,6,7707728,220,1351,6720
"138","Anthriscus sylvestris",5371742,"Anthriscus sylvestris (L.) Hoffm.","ACCEPTED","SPECIES","EXACT",99,5371742,6,7707728,220,1351,6720
"139","Anthriscus sylvestris",5371742,"Anthriscus sylvestris (L.) Hoffm.","ACCEPTED","SPECIES","EXACT",99,5371742,6,7707728,220,1351,6720
"140","Anthriscus sylvestris",5371742,"Anthriscus sylvestris (L.) Hoffm.","ACCEPTED","SPECIES","EXACT",99,5371742,6,7707728,220,1351,6720
"141","Anthriscus sylvestris",5371742,"Anthriscus sylvestris (L.) Hoffm.","ACCEPTED","SPECIES","EXACT",99,5371742,6,7707728,220,1351,6720
"142","Apium graveolens",5371879,"Apium graveolens L.","ACCEPTED","SPECIES","EXACT",97,5371879,6,7707728,220,1351,6720
"143","Apium graveolens",5371879,"Apium graveolens L.","ACCEPTED","SPECIES","EXACT",97,5371879,6,7707728,220,1351,6720
"144","Apium graveolens",5371879,"Apium graveolens L.","ACCEPTED","SPECIES","EXACT",97,5371879,6,7707728,220,1351,6720
"145","Apium graveolens",5371879,"Apium graveolens L.","ACCEPTED","SPECIES","EXACT",97,5371879,6,7707728,220,1351,6720
"146","Berula erecta",3034699,"Berula erecta (Huds.) Coville","ACCEPTED","SPECIES","EXACT",99,3034699,6,7707728,220,1351,6720
"147","Berula erecta",3034699,"Berula erecta (Huds.) Coville","ACCEPTED","SPECIES","EXACT",99,3034699,6,7707728,220,1351,6720
"148","Berula erecta",3034699,"Berula erecta (Huds.) Coville","ACCEPTED","SPECIES","EXACT",99,3034699,6,7707728,220,1351,6720
"149","Berula erecta",3034699,"Berula erecta (Huds.) Coville","ACCEPTED","SPECIES","EXACT",99,3034699,6,7707728,220,1351,6720
"150","Bunium bulbocastanum",3034501,"Bunium bulbocastanum L.","ACCEPTED","SPECIES","EXACT",97,3034501,6,7707728,220,1351,6720
"151","Bunium bulbocastanum",3034501,"Bunium bulbocastanum L.","ACCEPTED","SPECIES","EXACT",97,3034501,6,7707728,220,1351,6720
"152","Bupleurum falcatum",6027105,"Bupleurum falcatum L.","ACCEPTED","SPECIES","EXACT",98,6027105,6,7707728,220,1351,6720
"153","Bupleurum falcatum",6027105,"Bupleurum falcatum L.","ACCEPTED","SPECIES","EXACT",98,6027105,6,7707728,220,1351,6720
"154","Bupleurum falcatum",6027105,"Bupleurum falcatum L.","ACCEPTED","SPECIES","EXACT",98,6027105,6,7707728,220,1351,6720
"155","Bupleurum rotundifolium",3034554,"Bupleurum rotundifolium L.","ACCEPTED","SPECIES","EXACT",97,3034554,6,7707728,220,1351,6720
"156","Bupleurum rotundifolium",3034554,"Bupleurum rotundifolium L.","ACCEPTED","SPECIES","EXACT",97,3034554,6,7707728,220,1351,6720
"157","Bupleurum rotundifolium",3034554,"Bupleurum rotundifolium L.","ACCEPTED","SPECIES","EXACT",97,3034554,6,7707728,220,1351,6720
"158","Bupleurum tenuissimum",3635987,"Bupleurum tenuissimum L.","ACCEPTED","SPECIES","EXACT",99,3635987,6,7707728,220,1351,6720
"159","Bupleurum tenuissimum",3635987,"Bupleurum tenuissimum L.","ACCEPTED","SPECIES","EXACT",99,3635987,6,7707728,220,1351,6720
"160","Carum carvi",3034714,"Carum carvi L.","ACCEPTED","SPECIES","EXACT",99,3034714,6,7707728,220,1351,6720
"161","Carum carvi",3034714,"Carum carvi L.","ACCEPTED","SPECIES","EXACT",99,3034714,6,7707728,220,1351,6720
"162","Carum carvi",3034714,"Carum carvi L.","ACCEPTED","SPECIES","EXACT",99,3034714,6,7707728,220,1351,6720
"163","Caucalis platycarpos",3034523,"Caucalis platycarpos L.","ACCEPTED","SPECIES","EXACT",99,3034523,6,7707728,220,1351,6720
"164","Caucalis platycarpos",3034523,"Caucalis platycarpos L.","ACCEPTED","SPECIES","EXACT",99,3034523,6,7707728,220,1351,6720
"165","Chaerophyllum temulum",3034650,"Chaerophyllum temulum L.","ACCEPTED","SPECIES","EXACT",99,3034650,6,7707728,220,1351,6720
"166","Chaerophyllum temulum",3034650,"Chaerophyllum temulum L.","ACCEPTED","SPECIES","EXACT",99,3034650,6,7707728,220,1351,6720
"167","Chaerophyllum temulum",3034650,"Chaerophyllum temulum L.","ACCEPTED","SPECIES","EXACT",99,3034650,6,7707728,220,1351,6720
"168","Chaerophyllum temulum",3034650,"Chaerophyllum temulum L.","ACCEPTED","SPECIES","EXACT",99,3034650,6,7707728,220,1351,6720
"169","Cicuta virosa",5371864,"Cicuta virosa L.","ACCEPTED","SPECIES","EXACT",99,5371864,6,7707728,220,1351,6720
"170","Cicuta virosa",5371864,"Cicuta virosa L.","ACCEPTED","SPECIES","EXACT",99,5371864,6,7707728,220,1351,6720
"171","Conium maculatum",3034807,"Conium maculatum L.","ACCEPTED","SPECIES","EXACT",99,3034807,6,7707728,220,1351,6720
"172","Conium maculatum",3034807,"Conium maculatum L.","ACCEPTED","SPECIES","EXACT",99,3034807,6,7707728,220,1351,6720
"173","Conium maculatum",3034807,"Conium maculatum L.","ACCEPTED","SPECIES","EXACT",99,3034807,6,7707728,220,1351,6720
"174","Conium maculatum",3034807,"Conium maculatum L.","ACCEPTED","SPECIES","EXACT",99,3034807,6,7707728,220,1351,6720
"175","Conopodium majus",6026760,"Conopodium majus (Gouan) Loret","ACCEPTED","SPECIES","EXACT",98,6026760,6,7707728,220,1351,6720
"176","Conopodium majus",6026760,"Conopodium majus (Gouan) Loret","ACCEPTED","SPECIES","EXACT",98,6026760,6,7707728,220,1351,6720
"177","Crithmum maritimum",3632234,"Crithmum maritimum L.","ACCEPTED","SPECIES","EXACT",99,3632234,6,7707728,220,1351,6720
"178","Crithmum maritimum",3632234,"Crithmum maritimum L.","ACCEPTED","SPECIES","EXACT",99,3632234,6,7707728,220,1351,6720
"179","Daucus carota",3034742,"Daucus carota L.","ACCEPTED","SPECIES","EXACT",97,3034742,6,7707728,220,1351,6720
"180","Daucus carota",3034742,"Daucus carota L.","ACCEPTED","SPECIES","EXACT",97,3034742,6,7707728,220,1351,6720
"181","Daucus carota",3034742,"Daucus carota L.","ACCEPTED","SPECIES","EXACT",97,3034742,6,7707728,220,1351,6720
"182","Daucus carota",3034742,"Daucus carota L.","ACCEPTED","SPECIES","EXACT",97,3034742,6,7707728,220,1351,6720
"183","Dichoropetalum carvifolia",3639144,"Dichoropetalum carvifolia (Vill.) Pimenov & Kljuykov","ACCEPTED","SPECIES","EXACT",99,3639144,6,7707728,220,1351,6720
"184","Dichoropetalum carvifolia",3639144,"Dichoropetalum carvifolia (Vill.) Pimenov & Kljuykov","ACCEPTED","SPECIES","EXACT",99,3639144,6,7707728,220,1351,6720
"185","Dichoropetalum carvifolia",3639144,"Dichoropetalum carvifolia (Vill.) Pimenov & Kljuykov","ACCEPTED","SPECIES","EXACT",99,3639144,6,7707728,220,1351,6720
"186","Eryngium campestre",3034426,"Eryngium campestre L.","ACCEPTED","SPECIES","EXACT",99,3034426,6,7707728,220,1351,6720
"187","Eryngium campestre",3034426,"Eryngium campestre L.","ACCEPTED","SPECIES","EXACT",99,3034426,6,7707728,220,1351,6720
"188","Eryngium campestre",3034426,"Eryngium campestre L.","ACCEPTED","SPECIES","EXACT",99,3034426,6,7707728,220,1351,6720
"189","Eryngium maritimum",3034391,"Eryngium maritimum L.","ACCEPTED","SPECIES","EXACT",99,3034391,6,7707728,220,1351,6720
"190","Eryngium maritimum",3034391,"Eryngium maritimum L.","ACCEPTED","SPECIES","EXACT",99,3034391,6,7707728,220,1351,6720
"191","Falcaria vulgaris",5371782,"Falcaria vulgaris Bernh.","ACCEPTED","SPECIES","EXACT",99,5371782,6,7707728,220,1351,6720
