"","eeacellcode","pd"
"2650","1kmE3847N3145",14209.1539665
"2651","1kmE3847N3146",15156.6481995
"2652","1kmE3847N3147",12304.1229815
"2653","1kmE3847N3148",13605.400844
"2654","1kmE3847N3149",14842.3805275
"2655","1kmE3847N3150",14055.8010795
"2656","1kmE3847N3151",11938.379239
"2657","1kmE3847N3152",9030.921188
"2658","1kmE3847N3153",10809.7450945
"2659","1kmE3847N3154",10603.435287
"2660","1kmE3847N3155",9846.0264435
"2661","1kmE3847N3156",12740.9263915
"2662","1kmE3847N3157",15208.7278155
"2663","1kmE3847N3158",9867.160864
"2664","1kmE3847N3159",4677.7828755
"2665","1kmE3847N3161",205.01639
"2666","1kmE3848N3089",597.4465085
"2667","1kmE3848N3090",2452.1472015
"2668","1kmE3848N3091",2698.9973285
"2669","1kmE3848N3092",2068.8552105
"2670","1kmE3848N3093",2540.273421
"2671","1kmE3848N3094",9854.817098
"2672","1kmE3848N3095",8004.060846
"2673","1kmE3848N3096",6200.5835975
"2674","1kmE3848N3097",4804.469156
"2675","1kmE3848N3098",11094.8372685
"2676","1kmE3848N3099",10826.6628855
"2677","1kmE3848N3100",11605.664782
"2678","1kmE3848N3101",13375.50671
"2679","1kmE3848N3102",10572.5861395
"2680","1kmE3848N3103",11526.602687
"2681","1kmE3848N3104",8138.598888
"2682","1kmE3848N3105",8168.7737
"2683","1kmE3848N3106",7464.3646535
"2684","1kmE3848N3107",4999.5679505
"2685","1kmE3848N3108",1452.424191
"2686","1kmE3848N3109",4559.065791
"2687","1kmE3848N3110",8726.8693635
"2688","1kmE3848N3111",7051.20362
"2689","1kmE3848N3112",3963.893975
"2690","1kmE3848N3113",6394.6868155
"2691","1kmE3848N3114",6889.0565645
"2692","1kmE3848N3115",5829.785375
"2693","1kmE3848N3116",5630.724503
"2694","1kmE3848N3117",6513.914725
"2695","1kmE3848N3118",6496.0064505
"2696","1kmE3848N3119",5783.5026935
"2697","1kmE3848N3120",4583.0964095
"2698","1kmE3848N3121",4320.4299885
"2699","1kmE3848N3122",8216.340627
"2700","1kmE3848N3123",5640.089068
"2701","1kmE3848N3124",1044.160135
"2702","1kmE3848N3125",2691.194688
"2703","1kmE3848N3126",4540.267924
"2704","1kmE3848N3127",4550.2081
"2705","1kmE3848N3128",5060.217239
"2706","1kmE3848N3129",6905.0793285
"2707","1kmE3848N3130",9413.0198605
"2708","1kmE3848N3131",6818.3835725
"2709","1kmE3848N3132",4523.761727
"2710","1kmE3848N3133",12384.1123475
"2711","1kmE3848N3134",14155.759883
"2712","1kmE3848N3135",14558.6044225
"2713","1kmE3848N3136",13219.253544
"2714","1kmE3848N3137",14130.6875285
"2715","1kmE3848N3138",15449.3607145
"2716","1kmE3848N3139",13208.2909345
"2717","1kmE3848N3140",17835.1995975
"2718","1kmE3848N3141",15938.798601
"2719","1kmE3848N3142",18841.788457
"2720","1kmE3848N3143",18139.745203
"2721","1kmE3848N3144",18112.003754
"2722","1kmE3848N3145",17708.102993
"2723","1kmE3848N3146",15292.128538
"2724","1kmE3848N3147",14748.1866665
"2725","1kmE3848N3148",15019.4509895
"2726","1kmE3848N3149",13170.6464935
"2727","1kmE3848N3150",13242.1518185
"2728","1kmE3848N3151",12108.1325815
"2729","1kmE3848N3152",9683.9848
"2730","1kmE3848N3153",9941.6653355
"2731","1kmE3848N3154",12086.9354625
"2732","1kmE3848N3155",11763.878252
"2733","1kmE3848N3156",13359.821707
"2734","1kmE3848N3157",13918.417813
"2735","1kmE3848N3158",11397.4652235
"2736","1kmE3848N3159",2043.5225055
"2737","1kmE3849N3089",1184.7987265
"2738","1kmE3849N3090",2200.081978
"2739","1kmE3849N3091",3186.124627
"2740","1kmE3849N3092",2810.573113
"2741","1kmE3849N3093",4585.716912
"2742","1kmE3849N3094",11803.708684
"2743","1kmE3849N3095",8866.4948795
"2744","1kmE3849N3096",4764.446344
"2745","1kmE3849N3097",4911.3569435
"2746","1kmE3849N3098",12201.6841735
"2747","1kmE3849N3099",11157.4309575
"2748","1kmE3849N3100",12365.4534645
"2749","1kmE3849N3101",12095.2509765
"2750","1kmE3849N3102",11782.0489205
"2751","1kmE3849N3103",10260.427512
"2752","1kmE3849N3104",10376.643669
"2753","1kmE3849N3105",9656.2787755
"2754","1kmE3849N3106",9769.293481
"2755","1kmE3849N3107",4995.9748235
"2756","1kmE3849N3108",2787.431184
"2757","1kmE3849N3109",6031.986842
"2758","1kmE3849N3110",10542.6424495
"2759","1kmE3849N3111",9212.1010095
"2760","1kmE3849N3112",3996.727475
"2761","1kmE3849N3113",4246.8016545
"2762","1kmE3849N3114",7254.889173
"2763","1kmE3849N3115",5162.4105635
"2764","1kmE3849N3116",5687.636595
"2765","1kmE3849N3117",6554.9203925
"2766","1kmE3849N3118",6788.8133935
"2767","1kmE3849N3119",5712.0913785
"2768","1kmE3849N3120",5038.3416395
"2769","1kmE3849N3121",4891.684369
"2770","1kmE3849N3122",4318.42098
"2771","1kmE3849N3123",1043.634828
"2772","1kmE3849N3124",2548.5600605
"2773","1kmE3849N3125",2515.8768015
"2774","1kmE3849N3126",5095.9948165
"2775","1kmE3849N3127",3927.733541
"2776","1kmE3849N3128",4342.139024
"2777","1kmE3849N3129",5457.744558
"2778","1kmE3849N3130",7086.0936405
"2779","1kmE3849N3131",5712.8199325
"2780","1kmE3849N3132",5510.6677875
"2781","1kmE3849N3133",9681.1976185
"2782","1kmE3849N3134",13461.408257
"2783","1kmE3849N3135",14289.338111
"2784","1kmE3849N3136",13155.146905
"2785","1kmE3849N3137",17021.0010645
"2786","1kmE3849N3138",17720.2846805
"2787","1kmE3849N3139",17427.1779925
"2788","1kmE3849N3140",16384.9281785
"2789","1kmE3849N3141",17741.967791
"2790","1kmE3849N3142",17664.4451985
"2791","1kmE3849N3143",14039.980022
"2792","1kmE3849N3144",16094.6332425
"2793","1kmE3849N3145",16751.479698
"2794","1kmE3849N3146",15792.344805
"2795","1kmE3849N3147",11728.014879
"2796","1kmE3849N3148",11903.737576
"2797","1kmE3849N3149",9456.3766055
"2798","1kmE3849N3150",8983.572877
"2799","1kmE3849N3151",10516.2214765
"2800","1kmE3849N3152",9946.806179
"2801","1kmE3849N3153",9850.5399645
"2802","1kmE3849N3154",10557.173949
"2803","1kmE3849N3155",12624.8532815
"2804","1kmE3849N3156",13561.2568605
"2805","1kmE3849N3157",16071.177705
"2806","1kmE3849N3158",13887.9320705
"2807","1kmE3849N3159",577.2771115
"2808","1kmE3849N3160",205.01639
"2809","1kmE3850N3089",1905.8865995
"2810","1kmE3850N3090",3936.4076505
"2811","1kmE3850N3091",3036.7059415
"2812","1kmE3850N3092",3679.2475045
"2813","1kmE3850N3093",5215.874201
"2814","1kmE3850N3094",5055.7110795
"2815","1kmE3850N3095",2902.0287815
"2816","1kmE3850N3096",2482.9850425
"2817","1kmE3850N3097",6996.0098565
"2818","1kmE3850N3098",11152.7392945
"2819","1kmE3850N3099",8390.246129
"2820","1kmE3850N3100",8451.4109105
"2821","1kmE3850N3101",13329.763872
"2822","1kmE3850N3102",16355.16751
"2823","1kmE3850N3103",12216.7480655
"2824","1kmE3850N3104",13564.852767
"2825","1kmE3850N3105",8321.9653745
"2826","1kmE3850N3106",11225.875196
"2827","1kmE3850N3107",4543.831007
"2828","1kmE3850N3108",2365.5952595
"2829","1kmE3850N3109",3334.228183
"2830","1kmE3850N3110",3506.798792
"2831","1kmE3850N3111",2797.4065165
"2832","1kmE3850N3112",2913.6633455
"2833","1kmE3850N3113",3736.2407655
"2834","1kmE3850N3114",3690.2200955
"2835","1kmE3850N3115",5796.550298
"2836","1kmE3850N3116",5329.49915
"2837","1kmE3850N3117",4936.774711
"2838","1kmE3850N3118",5264.027735
"2839","1kmE3850N3119",4204.39053
"2840","1kmE3850N3120",5934.304582
"2841","1kmE3850N3121",5726.7947855
"2842","1kmE3850N3122",2377.748281
"2843","1kmE3850N3123",1534.4629985
"2844","1kmE3850N3124",5769.399678
"2845","1kmE3850N3125",2675.605634
"2846","1kmE3850N3126",5066.254054
"2847","1kmE3850N3127",7749.38801
"2848","1kmE3850N3128",6833.4651885
"2849","1kmE3850N3129",5931.983225
"2850","1kmE3850N3130",6525.1807765
"2851","1kmE3850N3131",10014.1045555
"2852","1kmE3850N3132",9694.297957
"2853","1kmE3850N3133",10038.076723
"2854","1kmE3850N3134",12298.2356555
"2855","1kmE3850N3135",10844.7940175
"2856","1kmE3850N3136",12615.5927995
"2857","1kmE3850N3137",16234.1025465
"2858","1kmE3850N3138",17831.6581605
"2859","1kmE3850N3139",14136.6627925
"2860","1kmE3850N3140",13344.3285055
"2861","1kmE3850N3141",15908.9388085
"2862","1kmE3850N3142",18989.591064
"2863","1kmE3850N3143",16571.1915485
"2864","1kmE3850N3144",16676.8831615
"2865","1kmE3850N3145",16322.7739895
"2866","1kmE3850N3146",17480.2754755
"2867","1kmE3850N3147",10838.2300385
"2868","1kmE3850N3148",7873.429711
"2869","1kmE3850N3149",9493.6615475
"2870","1kmE3850N3150",9072.935449
"2871","1kmE3850N3151",4250.309768
"2872","1kmE3850N3152",4167.7195275
"2873","1kmE3850N3153",8392.303081
"2874","1kmE3850N3154",9941.0318615
"2875","1kmE3850N3155",12221.0793515
"2876","1kmE3850N3156",12110.9980525
"2877","1kmE3850N3157",12017.018994
"2878","1kmE3850N3158",12323.368509
"2879","1kmE3850N3159",1927.5276245
"2880","1kmE3851N3088",2593.372715
"2881","1kmE3851N3089",8476.892705
"2882","1kmE3851N3090",4980.5774175
"2883","1kmE3851N3091",8762.8871585
"2884","1kmE3851N3092",7770.7027945
"2885","1kmE3851N3093",4701.915557
"2886","1kmE3851N3094",5637.571623
"2887","1kmE3851N3095",5422.789297
"2888","1kmE3851N3096",4713.2816215
"2889","1kmE3851N3097",7638.0345785
"2890","1kmE3851N3098",11308.598676
"2891","1kmE3851N3099",8696.138131
"2892","1kmE3851N3100",7889.321275
"2893","1kmE3851N3101",13511.740134
"2894","1kmE3851N3102",16658.6200315
"2895","1kmE3851N3103",12171.400917
"2896","1kmE3851N3104",10481.5710655
"2897","1kmE3851N3105",11445.725596
"2898","1kmE3851N3106",13852.604286
"2899","1kmE3851N3107",5496.0407575
"2900","1kmE3851N3108",2698.060528
"2901","1kmE3851N3109",3659.3358105
"2902","1kmE3851N3110",4114.626377
"2903","1kmE3851N3111",1547.353844
"2904","1kmE3851N3112",2137.072785
"2905","1kmE3851N3113",2313.4532475
"2906","1kmE3851N3114",1736.4855635
"2907","1kmE3851N3115",1948.077333
"2908","1kmE3851N3116",1055.7456055
"2909","1kmE3851N3117",3088.2999215
"2910","1kmE3851N3118",3672.9684615
"2911","1kmE3851N3119",3107.6544505
"2912","1kmE3851N3120",8125.9215735
"2913","1kmE3851N3121",5530.0108985
"2914","1kmE3851N3122",5665.8248355
"2915","1kmE3851N3123",1280.2727485
"2916","1kmE3851N3124",5014.2396245
"2917","1kmE3851N3125",4980.360303
"2918","1kmE3851N3126",5420.9572805
"2919","1kmE3851N3127",6272.3668055
"2920","1kmE3851N3128",6215.863391
"2921","1kmE3851N3129",8337.768177
"2922","1kmE3851N3130",12420.529442
"2923","1kmE3851N3131",12933.1264785
"2924","1kmE3851N3132",14566.83863
"2925","1kmE3851N3133",13971.2496595
"2926","1kmE3851N3134",14074.3021535
"2927","1kmE3851N3135",13403.1609245
"2928","1kmE3851N3136",14034.9986505
"2929","1kmE3851N3137",16253.0317895
"2930","1kmE3851N3138",15153.487646
"2931","1kmE3851N3139",12975.193131
"2932","1kmE3851N3140",13324.483741
"2933","1kmE3851N3141",16621.738491
"2934","1kmE3851N3142",18749.2613875
"2935","1kmE3851N3143",17849.74138
"2936","1kmE3851N3144",16941.1332215
"2937","1kmE3851N3145",15087.27929
"2938","1kmE3851N3146",16257.255714
"2939","1kmE3851N3147",9867.113602
"2940","1kmE3851N3148",11873.718699
"2941","1kmE3851N3149",11036.01981
"2942","1kmE3851N3150",9321.6036215
"2943","1kmE3851N3151",6502.929473
"2944","1kmE3851N3152",6953.6246965
"2945","1kmE3851N3153",9348.9115435
"2946","1kmE3851N3154",12159.062023
"2947","1kmE3851N3155",10973.9928225
"2948","1kmE3851N3156",8204.852629
"2949","1kmE3851N3157",9376.5831885
"2950","1kmE3851N3158",11079.4625605
"2951","1kmE3851N3159",2673.2022055
"2952","1kmE3851N3161",205.016391
"2953","1kmE3852N3087",3083.917428
"2954","1kmE3852N3088",9235.314903
"2955","1kmE3852N3089",5478.112077
"2956","1kmE3852N3090",4441.6496825
"2957","1kmE3852N3091",7795.1238555
"2958","1kmE3852N3092",7193.5687705
"2959","1kmE3852N3093",6996.402837
"2960","1kmE3852N3094",10571.7399475
"2961","1kmE3852N3095",11949.41269
"2962","1kmE3852N3096",11938.299311
"2963","1kmE3852N3097",12469.0274725
"2964","1kmE3852N3098",8704.920126
"2965","1kmE3852N3099",10776.466194
"2966","1kmE3852N3100",11930.171168
"2967","1kmE3852N3101",9594.6686325
"2968","1kmE3852N3102",13620.803266
"2969","1kmE3852N3103",11242.611768
"2970","1kmE3852N3104",7404.3532965
"2971","1kmE3852N3105",9923.7544085
"2972","1kmE3852N3106",12776.788209
"2973","1kmE3852N3107",8400.228612
"2974","1kmE3852N3108",8327.3364735
"2975","1kmE3852N3109",3977.9186255
"2976","1kmE3852N3110",3523.218591
"2977","1kmE3852N3111",2337.4351395
"2978","1kmE3852N3112",7378.44535
"2979","1kmE3852N3113",2396.5933675
"2980","1kmE3852N3114",1695.6525195
"2981","1kmE3852N3115",1170.236276
"2982","1kmE3852N3116",1051.5018
"2983","1kmE3852N3117",3577.6671905
"2984","1kmE3852N3118",4092.8538665
"2985","1kmE3852N3119",3931.6426275
"2986","1kmE3852N3120",11079.5850155
"2987","1kmE3852N3121",6384.0805695
"2988","1kmE3852N3122",7445.946982
"2989","1kmE3852N3123",1796.0116775
"2990","1kmE3852N3124",2666.1868015
"2991","1kmE3852N3125",3777.4428915
"2992","1kmE3852N3126",5379.2175455
"2993","1kmE3852N3127",4711.786699
"2994","1kmE3852N3128",5654.7873525
"2995","1kmE3852N3129",9938.4393535
"2996","1kmE3852N3130",11951.8158515
"2997","1kmE3852N3131",14767.987016
"2998","1kmE3852N3132",14588.975478
"2999","1kmE3852N3133",15206.6238835
"3000","1kmE3852N3134",13514.0811155
"3001","1kmE3852N3135",12179.1792705
"3002","1kmE3852N3136",11737.7101275
"3003","1kmE3852N3137",15781.3876525
"3004","1kmE3852N3138",12638.5342105
"3005","1kmE3852N3139",11431.1521065
"3006","1kmE3852N3140",12524.8478095
"3007","1kmE3852N3141",13915.3237365
"3008","1kmE3852N3142",18316.98774
"3009","1kmE3852N3143",17684.9052685
"3010","1kmE3852N3144",16742.683204
"3011","1kmE3852N3145",15261.1237035
"3012","1kmE3852N3146",11772.558776
"3013","1kmE3852N3147",13221.6870335
"3014","1kmE3852N3148",15477.281929
"3015","1kmE3852N3149",13538.7962645
"3016","1kmE3852N3150",9741.7727695
"3017","1kmE3852N3151",11123.4386575
"3018","1kmE3852N3152",8137.8245725
"3019","1kmE3852N3153",7562.6842005
"3020","1kmE3852N3154",9660.7313585
"3021","1kmE3852N3155",7975.5039525
"3022","1kmE3852N3156",8381.232362
"3023","1kmE3852N3157",10423.7016995
"3024","1kmE3852N3158",11931.9673605
"3025","1kmE3852N3159",1670.9850675
"3026","1kmE3853N3088",3769.385896
"3027","1kmE3853N3089",4460.00068
"3028","1kmE3853N3090",3154.4927885
"3029","1kmE3853N3091",7485.901996
"3030","1kmE3853N3092",4270.4132225
"3031","1kmE3853N3093",10308.6378865
"3032","1kmE3853N3094",13918.606684
"3033","1kmE3853N3095",14589.891892
"3034","1kmE3853N3096",12455.8145645
"3035","1kmE3853N3097",11982.936169
"3036","1kmE3853N3098",9998.808229
"3037","1kmE3853N3099",10971.5006725
"3038","1kmE3853N3100",9291.2298845
"3039","1kmE3853N3101",8494.82974
"3040","1kmE3853N3102",10567.8422415
"3041","1kmE3853N3103",10275.9074475
"3042","1kmE3853N3104",9688.4494725
"3043","1kmE3853N3105",9408.159425
"3044","1kmE3853N3106",6356.591696
"3045","1kmE3853N3107",7413.353187
"3046","1kmE3853N3108",10214.7698465
"3047","1kmE3853N3109",4727.773497
"3048","1kmE3853N3110",3512.265056
"3049","1kmE3853N3111",4708.45138
"3050","1kmE3853N3112",3651.1993325
"3051","1kmE3853N3113",3134.5995405
"3052","1kmE3853N3114",2968.8398755
"3053","1kmE3853N3115",3173.850792
"3054","1kmE3853N3116",2641.6451235
"3055","1kmE3853N3117",3447.2763745
"3056","1kmE3853N3118",3950.1403175
"3057","1kmE3853N3119",10533.814416
"3058","1kmE3853N3120",8641.069155
"3059","1kmE3853N3121",4626.977546
"3060","1kmE3853N3122",5121.6226075
"3061","1kmE3853N3123",2659.697435
"3062","1kmE3853N3124",4888.7254715
"3063","1kmE3853N3125",4111.987833
"3064","1kmE3853N3126",4353.281307
"3065","1kmE3853N3127",6356.961643
"3066","1kmE3853N3128",5299.4270335
"3067","1kmE3853N3129",12685.407407
"3068","1kmE3853N3130",15707.6318635
"3069","1kmE3853N3131",15194.699135
"3070","1kmE3853N3132",14700.437347
"3071","1kmE3853N3133",13546.1212795
"3072","1kmE3853N3134",13423.854561
"3073","1kmE3853N3135",12932.424587
"3074","1kmE3853N3136",7395.699062
"3075","1kmE3853N3137",8690.0780465
"3076","1kmE3853N3138",9015.2313675
"3077","1kmE3853N3139",7136.0797975
"3078","1kmE3853N3140",8700.11065
"3079","1kmE3853N3141",14495.911548
"3080","1kmE3853N3142",15215.1077105
"3081","1kmE3853N3143",11484.511732
"3082","1kmE3853N3144",10364.468
"3083","1kmE3853N3145",10768.4734685
"3084","1kmE3853N3146",13276.170929
"3085","1kmE3853N3147",11547.7910705
"3086","1kmE3853N3148",10279.193639
"3087","1kmE3853N3149",12157.5646105
"3088","1kmE3853N3150",13305.704117
"3089","1kmE3853N3151",11115.7308985
"3090","1kmE3853N3152",9281.712719
"3091","1kmE3853N3153",8496.495865
"3092","1kmE3853N3154",9042.495484
"3093","1kmE3853N3155",8596.9301795
"3094","1kmE3853N3156",8459.104836
"3095","1kmE3853N3157",13752.874579
"3096","1kmE3853N3158",9971.1824275
"3097","1kmE3853N3159",5420.944285
"3098","1kmE3853N3160",2320.216471
"3099","1kmE3854N3079",205.0163905
"3100","1kmE3854N3089",2900.2771745
"3101","1kmE3854N3090",2384.9827885
"3102","1kmE3854N3091",6478.474644
"3103","1kmE3854N3092",3245.0869065
"3104","1kmE3854N3093",11402.7565255
"3105","1kmE3854N3094",14662.188562
"3106","1kmE3854N3095",15290.661141
"3107","1kmE3854N3096",13815.941334
"3108","1kmE3854N3097",13298.6876395
"3109","1kmE3854N3098",11419.7772415
"3110","1kmE3854N3099",9491.4545185
"3111","1kmE3854N3100",4288.6653475
"3112","1kmE3854N3101",8970.084291
"3113","1kmE3854N3102",9758.272582
"3114","1kmE3854N3103",7597.915284
"3115","1kmE3854N3104",6517.873615
"3116","1kmE3854N3105",7093.7985935
"3117","1kmE3854N3106",5224.9592915
"3118","1kmE3854N3107",3403.4206435
"3119","1kmE3854N3108",5990.439849
"3120","1kmE3854N3109",8995.8392015
"3121","1kmE3854N3110",3999.6437095
"3122","1kmE3854N3111",4076.497098
"3123","1kmE3854N3112",4510.402014
"3124","1kmE3854N3113",6063.755416
"3125","1kmE3854N3114",3736.3366795
"3126","1kmE3854N3115",3830.92424
"3127","1kmE3854N3116",3214.138583
"3128","1kmE3854N3117",3732.018316
"3129","1kmE3854N3118",5509.440622
"3130","1kmE3854N3119",11318.824343
"3131","1kmE3854N3120",7220.004484
"3132","1kmE3854N3121",3200.585996
"3133","1kmE3854N3122",4604.758201
"3134","1kmE3854N3123",1838.5609665
"3135","1kmE3854N3124",909.5779905
"3136","1kmE3854N3125",3332.136436
"3137","1kmE3854N3126",8269.034034
"3138","1kmE3854N3127",12832.826935
"3139","1kmE3854N3128",12620.0503935
"3140","1kmE3854N3129",11252.583816
"3141","1kmE3854N3130",14135.8417945
"3142","1kmE3854N3131",13800.426207
"3143","1kmE3854N3132",14035.108381
"3144","1kmE3854N3133",14476.371139
"3145","1kmE3854N3134",13118.742744
"3146","1kmE3854N3135",13188.0105865
"3147","1kmE3854N3136",7728.0059305
"3148","1kmE3854N3137",9847.2361275
"3149","1kmE3854N3138",8046.458209
"3150","1kmE3854N3139",8095.804155
"3151","1kmE3854N3140",7386.0802155
"3152","1kmE3854N3141",12404.6380155
"3153","1kmE3854N3142",10950.7076185
"3154","1kmE3854N3143",9894.8742945
"3155","1kmE3854N3144",11700.9744575
"3156","1kmE3854N3145",10467.2459885
"3157","1kmE3854N3146",13063.983464
"3158","1kmE3854N3147",8365.120094
"3159","1kmE3854N3148",6613.7302345
"3160","1kmE3854N3149",11041.9539825
"3161","1kmE3854N3150",15808.846462
"3162","1kmE3854N3151",9781.149847
"3163","1kmE3854N3152",11584.2811585
"3164","1kmE3854N3153",11719.9678485
"3165","1kmE3854N3154",9599.5696015
"3166","1kmE3854N3155",11652.27879
"3167","1kmE3854N3156",11248.4562365
"3168","1kmE3854N3157",10864.7924045
"3169","1kmE3854N3158",9853.6521535
"3170","1kmE3854N3159",10642.1949685
"3171","1kmE3854N3160",8280.1085035
"3172","1kmE3854N3161",6189.096939
"3173","1kmE3854N3162",887.473369
"3174","1kmE3855N3073",205.01639
"3175","1kmE3855N3089",3115.4866005
"3176","1kmE3855N3090",6460.8719175
"3177","1kmE3855N3091",7959.9678345
"3178","1kmE3855N3092",3791.033764
"3179","1kmE3855N3093",11949.309469
"3180","1kmE3855N3094",14302.61085
"3181","1kmE3855N3095",13320.8354215
"3182","1kmE3855N3096",12630.1627965
"3183","1kmE3855N3097",12781.9165725
"3184","1kmE3855N3098",9274.240438
"3185","1kmE3855N3099",5063.116153
"3186","1kmE3855N3100",3698.788661
"3187","1kmE3855N3101",7875.4115555
"3188","1kmE3855N3102",11218.911125
"3189","1kmE3855N3103",12889.868556
"3190","1kmE3855N3104",5046.8587685
"3191","1kmE3855N3105",9634.6606875
"3192","1kmE3855N3106",10648.134238
"3193","1kmE3855N3107",7080.9513895
"3194","1kmE3855N3108",5603.524206
"3195","1kmE3855N3109",10949.1289825
"3196","1kmE3855N3110",5269.262462
"3197","1kmE3855N3111",4761.949817
"3198","1kmE3855N3112",5526.221857
"3199","1kmE3855N3113",8330.127686
"3200","1kmE3855N3114",4665.0950525
"3201","1kmE3855N3115",2885.066451
"3202","1kmE3855N3116",2841.625647
"3203","1kmE3855N3117",3750.6128825
"3204","1kmE3855N3118",3743.259871
"3205","1kmE3855N3119",7785.4665875
"3206","1kmE3855N3120",6438.222345
"3207","1kmE3855N3121",2398.0148295
"3208","1kmE3855N3122",5753.7048665
"3209","1kmE3855N3123",1131.5791965
"3210","1kmE3855N3124",2678.4320835
"3211","1kmE3855N3125",6385.1331435
"3212","1kmE3855N3126",8653.794817
"3213","1kmE3855N3127",13939.141268
"3214","1kmE3855N3128",11341.4343935
"3215","1kmE3855N3129",11539.764834
"3216","1kmE3855N3130",13590.353909
"3217","1kmE3855N3131",13168.13275
"3218","1kmE3855N3132",15503.0427595
"3219","1kmE3855N3133",14448.3074435
"3220","1kmE3855N3134",11668.0676555
"3221","1kmE3855N3135",9656.4526785
"3222","1kmE3855N3136",7940.8814825
"3223","1kmE3855N3137",7713.2025695
"3224","1kmE3855N3138",10590.6307135
"3225","1kmE3855N3139",11881.757993
"3226","1kmE3855N3140",7974.581641
"3227","1kmE3855N3141",8488.533432
"3228","1kmE3855N3142",9539.4126225
"3229","1kmE3855N3143",10745.735456
"3230","1kmE3855N3144",12368.7002605
"3231","1kmE3855N3145",10386.5605425
"3232","1kmE3855N3146",9537.525652
"3233","1kmE3855N3147",7661.746748
"3234","1kmE3855N3148",7994.775471
"3235","1kmE3855N3149",9037.4253575
"3236","1kmE3855N3150",9817.4608555
"3237","1kmE3855N3151",9658.4448805
"3238","1kmE3855N3152",8765.5647675
"3239","1kmE3855N3153",8823.269055
"3240","1kmE3855N3154",10598.851625
"3241","1kmE3855N3155",11281.730124
"3242","1kmE3855N3156",12342.299722
"3243","1kmE3855N3157",13033.789451
"3244","1kmE3855N3158",12233.4938755
"3245","1kmE3855N3159",13942.2546475
"3246","1kmE3855N3160",8301.8813405
"3247","1kmE3855N3161",7499.386428
"3248","1kmE3855N3162",5940.3934695
"3249","1kmE3855N3163",546.1853075
"3250","1kmE3856N3089",2316.8512255
"3251","1kmE3856N3090",8569.113181
"3252","1kmE3856N3091",10104.985304
"3253","1kmE3856N3092",5868.621535
"3254","1kmE3856N3093",9930.7415885
"3255","1kmE3856N3094",12451.031151
"3256","1kmE3856N3095",11843.548085
"3257","1kmE3856N3096",12575.6792725
"3258","1kmE3856N3097",9911.3827455
"3259","1kmE3856N3098",5312.3603655
"3260","1kmE3856N3099",7896.916886
"3261","1kmE3856N3100",6423.7033455
"3262","1kmE3856N3101",10969.7489895
"3263","1kmE3856N3102",7425.3937195
"3264","1kmE3856N3103",8901.8352085
"3265","1kmE3856N3104",9020.7958065
"3266","1kmE3856N3105",8486.1470095
"3267","1kmE3856N3106",9597.1136255
"3268","1kmE3856N3107",10238.0992875
"3269","1kmE3856N3108",3733.3053225
"3270","1kmE3856N3109",7547.1120135
"3271","1kmE3856N3110",6471.747734
"3272","1kmE3856N3111",6731.6780695
"3273","1kmE3856N3112",5070.199599
"3274","1kmE3856N3113",8858.6701295
"3275","1kmE3856N3114",4491.9990735
"3276","1kmE3856N3115",3056.6526465
"3277","1kmE3856N3116",3538.406109
"3278","1kmE3856N3117",4263.518717
"3279","1kmE3856N3118",1632.345342
"3280","1kmE3856N3119",1879.1077975
"3281","1kmE3856N3120",694.7709645
"3282","1kmE3856N3121",805.6029655
"3283","1kmE3856N3122",361.861933
"3284","1kmE3856N3123",3016.098295
"3285","1kmE3856N3124",7341.081622
"3286","1kmE3856N3125",10237.9932
"3287","1kmE3856N3126",7324.8660015
"3288","1kmE3856N3127",10980.7355545
"3289","1kmE3856N3128",13081.2123535
"3290","1kmE3856N3129",13540.8813885
"3291","1kmE3856N3130",12374.7765365
"3292","1kmE3856N3131",13860.239405
"3293","1kmE3856N3132",16980.950883
"3294","1kmE3856N3133",13072.621008
"3295","1kmE3856N3134",13018.500553
"3296","1kmE3856N3135",7214.262681
"3297","1kmE3856N3136",5368.685014
"3298","1kmE3856N3137",8841.2102295
"3299","1kmE3856N3138",9437.8203765
"3300","1kmE3856N3139",6693.3800135
"3301","1kmE3856N3140",6825.0733335
"3302","1kmE3856N3141",5765.967324
"3303","1kmE3856N3142",9876.8999145
"3304","1kmE3856N3143",12488.9614195
"3305","1kmE3856N3144",13651.428946
"3306","1kmE3856N3145",10716.6186795
"3307","1kmE3856N3146",8932.943834
"3308","1kmE3856N3147",10162.3123675
"3309","1kmE3856N3148",10587.7520645
"3310","1kmE3856N3149",9155.637958
"3311","1kmE3856N3150",8538.524597
"3312","1kmE3856N3151",9121.2372375
"3313","1kmE3856N3152",12322.345716
"3314","1kmE3856N3153",10038.4776
"3315","1kmE3856N3154",10600.983234
"3316","1kmE3856N3155",9605.2338685
"3317","1kmE3856N3156",11177.2654335
"3318","1kmE3856N3157",15915.3700475
"3319","1kmE3856N3158",18211.4339475
"3320","1kmE3856N3159",20687.7780685
"3321","1kmE3856N3160",12695.4111715
"3322","1kmE3856N3161",7285.6942195
"3323","1kmE3856N3162",8431.1497955
"3324","1kmE3856N3163",4396.550286
"3325","1kmE3857N3088",455.7796085
"3326","1kmE3857N3089",2104.196263
"3327","1kmE3857N3090",6920.634923
"3328","1kmE3857N3091",8650.420805
"3329","1kmE3857N3092",8784.551478
"3330","1kmE3857N3093",10046.2620005
