"","eeacellcode","pd_loss"
"205","1kmE3806N3128",0
"206","1kmE3806N3129",126.552261999999
"207","1kmE3806N3130",0
"208","1kmE3806N3131",33.9677900000006
"209","1kmE3806N3132",18.0806954999989
"210","1kmE3806N3133",0
"211","1kmE3806N3134",586.658450999999
"212","1kmE3806N3135",1202.4383355
"213","1kmE3806N3136",1187.278888
"214","1kmE3806N3137",1162.841997
"215","1kmE3806N3138",915.1220235
"216","1kmE3806N3139",322.802445
"217","1kmE3807N3103",0
"218","1kmE3807N3104",0
"219","1kmE3807N3105",0
"220","1kmE3807N3106",0
"221","1kmE3807N3107",0
"222","1kmE3807N3108",0
"223","1kmE3807N3109",0
"224","1kmE3807N3110",0
"225","1kmE3807N3111",47.4670315000003
"226","1kmE3807N3112",47.4670315000003
"227","1kmE3807N3113",53.522669
"228","1kmE3807N3114",47.4670315000003
"229","1kmE3807N3115",53.522669
"230","1kmE3807N3116",0
"231","1kmE3807N3117",0
"232","1kmE3807N3118",0
"233","1kmE3807N3119",0
"234","1kmE3807N3120",0
"235","1kmE3807N3121",0
"236","1kmE3807N3122",0
"237","1kmE3807N3123",53.522669
"238","1kmE3807N3124",0
"239","1kmE3807N3125",0
"240","1kmE3807N3126",0
"241","1kmE3807N3127",0
"242","1kmE3807N3128",0
"243","1kmE3807N3129",0
"244","1kmE3807N3130",0
"245","1kmE3807N3131",62.6876494999997
"246","1kmE3807N3132",82.9730680000011
"247","1kmE3807N3133",151.99675
"248","1kmE3807N3134",322.039258999999
"249","1kmE3807N3135",583.685835
"250","1kmE3807N3136",998.867239499999
"251","1kmE3807N3137",1248.7572815
"252","1kmE3807N3138",808.951678000001
"253","1kmE3807N3139",320.095041500001
"254","1kmE3808N3101",0
"255","1kmE3808N3102",0
"256","1kmE3808N3103",0
"257","1kmE3808N3104",0
"258","1kmE3808N3105",0
"259","1kmE3808N3106",47.4670315000003
"260","1kmE3808N3107",53.522669
"261","1kmE3808N3108",0
"262","1kmE3808N3109",0
"263","1kmE3808N3110",0
"264","1kmE3808N3111",47.4670315000003
"265","1kmE3808N3112",47.4670315000003
"266","1kmE3808N3113",47.4670315000003
"267","1kmE3808N3114",0
"268","1kmE3808N3115",0
"269","1kmE3808N3116",0
"270","1kmE3808N3117",0
"271","1kmE3808N3118",62.6876495000001
"272","1kmE3808N3119",75.0432669999996
"273","1kmE3808N3120",0
"274","1kmE3808N3121",0
"275","1kmE3808N3122",0
"276","1kmE3808N3123",0
"277","1kmE3808N3124",0
"278","1kmE3808N3125",0
"279","1kmE3808N3126",0
"280","1kmE3808N3127",0
"281","1kmE3808N3128",0
"282","1kmE3808N3129",0
"283","1kmE3808N3130",0
"284","1kmE3808N3131",0
"285","1kmE3808N3132",73.4677804999992
"286","1kmE3808N3133",129.2824105
"287","1kmE3808N3134",195.462792999999
"288","1kmE3808N3135",33.9677900000006
"289","1kmE3808N3136",774.4869485
"290","1kmE3808N3137",1051.7216285
"291","1kmE3808N3138",995.166195000002
"292","1kmE3808N3139",644.630235000001
"293","1kmE3808N3140",0
"294","1kmE3809N3099",44.9737965000004
"295","1kmE3809N3100",0
"296","1kmE3809N3101",53.522669
"297","1kmE3809N3102",0
"298","1kmE3809N3103",0
"299","1kmE3809N3104",0
"300","1kmE3809N3105",0
"301","1kmE3809N3106",65.5211245
"302","1kmE3809N3107",47.4670315000003
"303","1kmE3809N3108",0
"304","1kmE3809N3109",0
"305","1kmE3809N3110",0
"306","1kmE3809N3111",0
"307","1kmE3809N3112",0
"308","1kmE3809N3113",0
"309","1kmE3809N3114",0
"310","1kmE3809N3115",0
"311","1kmE3809N3116",0
"312","1kmE3809N3117",0
"313","1kmE3809N3118",62.6876494999997
"314","1kmE3809N3119",0
"315","1kmE3809N3120",0
"316","1kmE3809N3121",0
"317","1kmE3809N3122",12.3415524999991
"318","1kmE3809N3123",0
"319","1kmE3809N3124",0
"320","1kmE3809N3125",0
"321","1kmE3809N3126",0
"322","1kmE3809N3127",59.1630790000008
"323","1kmE3809N3128",0
"324","1kmE3809N3129",0
"325","1kmE3809N3130",0
"326","1kmE3809N3131",0
"327","1kmE3809N3132",0
"328","1kmE3809N3133",33.9677900000006
"329","1kmE3809N3134",0
"330","1kmE3809N3135",224.576038499999
"331","1kmE3809N3136",215.279893499999
"332","1kmE3809N3137",1068.0711475
"333","1kmE3809N3138",1268.683299
"334","1kmE3809N3139",1103.3576655
"335","1kmE3809N3140",1045.329151
"336","1kmE3810N3097",198.8800565
"337","1kmE3810N3098",0
"338","1kmE3810N3099",0
"339","1kmE3810N3100",82.9730679999993
"340","1kmE3810N3101",82.9730679999993
"341","1kmE3810N3102",0
"342","1kmE3810N3103",0
"343","1kmE3810N3104",0
"344","1kmE3810N3105",65.5211244999996
"345","1kmE3810N3106",53.522669
"346","1kmE3810N3107",0
"347","1kmE3810N3108",133.13868
"348","1kmE3810N3109",0
"349","1kmE3810N3110",0
"350","1kmE3810N3111",0
"351","1kmE3810N3112",29.8889705000001
"352","1kmE3810N3113",0
"353","1kmE3810N3114",0
"354","1kmE3810N3115",0
"355","1kmE3810N3116",0
"356","1kmE3810N3117",0
"357","1kmE3810N3118",0
"358","1kmE3810N3119",0
"359","1kmE3810N3120",0
"360","1kmE3810N3121",179.631513
"361","1kmE3810N3122",0
"362","1kmE3810N3123",0
"363","1kmE3810N3124",0
"364","1kmE3810N3125",0
"365","1kmE3810N3126",0
"366","1kmE3810N3127",0
"367","1kmE3810N3128",59.1630789999999
"368","1kmE3810N3129",0
"369","1kmE3810N3130",0
"370","1kmE3810N3131",0
"371","1kmE3810N3132",0
"372","1kmE3810N3133",0
"373","1kmE3810N3134",116.940858
"374","1kmE3810N3135",427.965072999999
"375","1kmE3810N3136",181.252344499999
"376","1kmE3810N3137",1165.0129075
"377","1kmE3810N3138",1488.036845
"378","1kmE3810N3139",1472.0398495
"379","1kmE3810N3140",1230.9276385
"380","1kmE3811N3096",166.309210500001
"381","1kmE3811N3097",0
"382","1kmE3811N3098",0
"383","1kmE3811N3099",0
"384","1kmE3811N3100",12.3415525
"385","1kmE3811N3101",0
"386","1kmE3811N3102",12.3415525
"387","1kmE3811N3103",0
"388","1kmE3811N3104",0
"389","1kmE3811N3105",173.3806655
"390","1kmE3811N3106",47.4670315000003
"391","1kmE3811N3107",33.9677900000006
"392","1kmE3811N3108",0
"393","1kmE3811N3109",0
"394","1kmE3811N3110",0
"395","1kmE3811N3111",0
"396","1kmE3811N3112",0
"397","1kmE3811N3113",0
"398","1kmE3811N3114",0
"399","1kmE3811N3115",0
"400","1kmE3811N3116",0
"401","1kmE3811N3117",0
"402","1kmE3811N3118",0
"403","1kmE3811N3119",210.032745999999
"404","1kmE3811N3120",0
"405","1kmE3811N3121",0
"406","1kmE3811N3122",0
"407","1kmE3811N3123",0
"408","1kmE3811N3124",94.3374194999997
"409","1kmE3811N3125",0
"410","1kmE3811N3126",0
"411","1kmE3811N3127",0
"412","1kmE3811N3128",0
"413","1kmE3811N3129",0
"414","1kmE3811N3130",53.5226690000018
"415","1kmE3811N3131",0
"416","1kmE3811N3132",0
"417","1kmE3811N3133",0
"418","1kmE3811N3134",0
"419","1kmE3811N3135",128.3052095
"420","1kmE3811N3136",388.872105500001
"421","1kmE3811N3137",803.954283499999
"422","1kmE3811N3138",1337.6716515
"423","1kmE3811N3139",1572.5730975
"424","1kmE3811N3140",1052.2836315
"425","1kmE3811N3141",116.522547
"426","1kmE3812N3093",0
"427","1kmE3812N3094",0
"428","1kmE3812N3095",0
"429","1kmE3812N3096",0
"430","1kmE3812N3097",0
"431","1kmE3812N3098",0
"432","1kmE3812N3099",0
"433","1kmE3812N3100",0
"434","1kmE3812N3101",0
"435","1kmE3812N3102",0
"436","1kmE3812N3103",0
"437","1kmE3812N3104",0
"438","1kmE3812N3105",0
"439","1kmE3812N3106",53.522669
"440","1kmE3812N3107",47.4670315000003
"441","1kmE3812N3108",0
"442","1kmE3812N3109",0
"443","1kmE3812N3110",0
"444","1kmE3812N3111",0
"445","1kmE3812N3112",0
"446","1kmE3812N3113",0
"447","1kmE3812N3114",0
"448","1kmE3812N3115",0
"449","1kmE3812N3116",0
"450","1kmE3812N3117",0
"451","1kmE3812N3118",0
"452","1kmE3812N3119",62.6876494999997
"453","1kmE3812N3120",0
"454","1kmE3812N3121",0
"455","1kmE3812N3122",0
"456","1kmE3812N3123",0
"457","1kmE3812N3124",241.682516000001
"458","1kmE3812N3125",147.3450965
"459","1kmE3812N3126",0
"460","1kmE3812N3127",0
"461","1kmE3812N3128",62.6876495000015
"462","1kmE3812N3129",0
"463","1kmE3812N3130",0
"464","1kmE3812N3131",0
"465","1kmE3812N3132",0
"466","1kmE3812N3133",0
"467","1kmE3812N3134",0
"468","1kmE3812N3135",0
"469","1kmE3812N3136",260.646630499999
"470","1kmE3812N3137",170.7887175
"471","1kmE3812N3138",681.430900500001
"472","1kmE3812N3139",1255.800931
"473","1kmE3812N3140",1344.7202745
"474","1kmE3812N3141",758.4945155
"475","1kmE3813N3092",0
"476","1kmE3813N3093",0
"477","1kmE3813N3094",0
"478","1kmE3813N3095",0
"479","1kmE3813N3096",0
"480","1kmE3813N3097",0
"481","1kmE3813N3098",0
"482","1kmE3813N3099",217.987585999999
"483","1kmE3813N3100",0
"484","1kmE3813N3101",0
"485","1kmE3813N3102",0
"486","1kmE3813N3103",0
"487","1kmE3813N3104",0
"488","1kmE3813N3105",0
"489","1kmE3813N3106",158.481259
"490","1kmE3813N3107",53.522669
"491","1kmE3813N3108",65.5211244999991
"492","1kmE3813N3109",0
"493","1kmE3813N3110",0
"494","1kmE3813N3111",0
"495","1kmE3813N3112",0
"496","1kmE3813N3113",0
"497","1kmE3813N3114",0
"498","1kmE3813N3115",0
"499","1kmE3813N3116",0
"500","1kmE3813N3117",0
"501","1kmE3813N3118",157.025068999999
"502","1kmE3813N3119",241.682515999999
"503","1kmE3813N3120",147.3450965
"504","1kmE3813N3121",151.314281
"505","1kmE3813N3122",0
"506","1kmE3813N3123",76.6614730000001
"507","1kmE3813N3124",59.1630790000008
"508","1kmE3813N3125",112.1354825
"509","1kmE3813N3126",0
"510","1kmE3813N3127",62.6876494999997
"511","1kmE3813N3128",157.025068999999
"512","1kmE3813N3129",0
"513","1kmE3813N3130",36.4565469999998
"514","1kmE3813N3131",0
"515","1kmE3813N3132",33.9677899999988
"516","1kmE3813N3133",73.2089829999995
"517","1kmE3813N3134",0
"518","1kmE3813N3135",0
"519","1kmE3813N3136",193.8048835
"520","1kmE3813N3137",542.330125500001
"521","1kmE3813N3138",401.879735999999
"522","1kmE3813N3139",906.188020000001
"523","1kmE3813N3140",1112.979601
"524","1kmE3813N3141",1116.666531
"525","1kmE3813N3142",499.1804655
"526","1kmE3814N3091",0
"527","1kmE3814N3092",0
"528","1kmE3814N3093",0
"529","1kmE3814N3094",0
"530","1kmE3814N3095",0
"531","1kmE3814N3096",0
"532","1kmE3814N3097",0
"533","1kmE3814N3098",0
"534","1kmE3814N3099",0
"535","1kmE3814N3100",0
"536","1kmE3814N3101",0
"537","1kmE3814N3102",0
"538","1kmE3814N3103",0
"539","1kmE3814N3104",0
"540","1kmE3814N3105",0
"541","1kmE3814N3106",0
"542","1kmE3814N3107",53.522669
"543","1kmE3814N3108",0
"544","1kmE3814N3109",50.7782239999997
"545","1kmE3814N3110",0
"546","1kmE3814N3111",0
"547","1kmE3814N3112",0
"548","1kmE3814N3113",0
"549","1kmE3814N3114",0
"550","1kmE3814N3115",0
"551","1kmE3814N3116",0
"552","1kmE3814N3117",0
"553","1kmE3814N3118",157.025068999999
"554","1kmE3814N3119",94.3374195000015
"555","1kmE3814N3120",147.3450965
"556","1kmE3814N3121",151.314281
"557","1kmE3814N3122",147.345096499999
"558","1kmE3814N3123",59.1630789999999
"559","1kmE3814N3124",59.1630789999999
"560","1kmE3814N3125",62.6876494999997
"561","1kmE3814N3126",157.025068999999
"562","1kmE3814N3127",157.025068999999
"563","1kmE3814N3128",94.3374194999997
"564","1kmE3814N3129",111.302945
"565","1kmE3814N3130",0
"566","1kmE3814N3131",0
"567","1kmE3814N3132",31.5570360000002
"568","1kmE3814N3133",161.7084355
"569","1kmE3814N3134",0
"570","1kmE3814N3135",174.456979000001
"571","1kmE3814N3136",8.24862100000064
"572","1kmE3814N3137",123.190708
"573","1kmE3814N3138",373.578323
"574","1kmE3814N3139",594.845992500001
"575","1kmE3814N3140",1141.8006665
"576","1kmE3814N3141",1265.7208125
"577","1kmE3814N3142",469.356987
"578","1kmE3815N3092",0
"579","1kmE3815N3093",0
"580","1kmE3815N3094",0
"581","1kmE3815N3095",0
"582","1kmE3815N3096",0
"583","1kmE3815N3097",0
"584","1kmE3815N3098",12.3415525
"585","1kmE3815N3099",12.3415525
"586","1kmE3815N3100",0
"587","1kmE3815N3101",53.522669
"588","1kmE3815N3102",0
"589","1kmE3815N3103",0
"590","1kmE3815N3104",0
"591","1kmE3815N3105",0
"592","1kmE3815N3106",0
"593","1kmE3815N3107",0
"594","1kmE3815N3108",0
"595","1kmE3815N3109",0
"596","1kmE3815N3110",0
"597","1kmE3815N3111",0
"598","1kmE3815N3112",0
"599","1kmE3815N3113",0
"600","1kmE3815N3114",0
"601","1kmE3815N3115",0
"602","1kmE3815N3116",185.761337
"603","1kmE3815N3117",185.761337
"604","1kmE3815N3118",94.3374194999997
"605","1kmE3815N3119",62.6876494999997
"606","1kmE3815N3120",346.5106615
"607","1kmE3815N3121",268.2830125
"608","1kmE3815N3122",299.9327825
"609","1kmE3815N3123",0
"610","1kmE3815N3124",318.7151225
"611","1kmE3815N3125",157.025068999999
"612","1kmE3815N3126",216.188148
"613","1kmE3815N3127",157.025068999999
"614","1kmE3815N3128",62.6876495000006
"615","1kmE3815N3129",161.708436999999
"616","1kmE3815N3130",0
"617","1kmE3815N3131",0
"618","1kmE3815N3132",0
"619","1kmE3815N3133",0
"620","1kmE3815N3134",0
"621","1kmE3815N3135",0
"622","1kmE3815N3136",247.209836499998
"623","1kmE3815N3137",238.202014
"624","1kmE3815N3138",125.516266000001
"625","1kmE3815N3139",233.987831499999
"626","1kmE3815N3140",852.0069585
"627","1kmE3815N3141",1105.258201
"628","1kmE3815N3142",684.5629665
"629","1kmE3816N3092",0
"630","1kmE3816N3093",0
"631","1kmE3816N3094",0
"632","1kmE3816N3095",0
"633","1kmE3816N3096",0
"634","1kmE3816N3097",0
"635","1kmE3816N3098",0
"636","1kmE3816N3099",95.3146205000012
"637","1kmE3816N3100",0
"638","1kmE3816N3101",0
"639","1kmE3816N3102",0
"640","1kmE3816N3103",0
"641","1kmE3816N3104",0
"642","1kmE3816N3105",0
"643","1kmE3816N3106",0
"644","1kmE3816N3107",0
"645","1kmE3816N3108",0
"646","1kmE3816N3109",0
"647","1kmE3816N3110",0
"648","1kmE3816N3111",0
"649","1kmE3816N3112",0
"650","1kmE3816N3113",0
"651","1kmE3816N3114",0
"652","1kmE3816N3115",0
"653","1kmE3816N3116",0
"654","1kmE3816N3117",0
"655","1kmE3816N3118",0
"656","1kmE3816N3119",157.025069
"657","1kmE3816N3120",94.3374194999997
"658","1kmE3816N3121",382.129616
"659","1kmE3816N3122",147.345096499999
"660","1kmE3816N3123",0
"661","1kmE3816N3124",62.6876495000006
"662","1kmE3816N3125",62.6876494999997
"663","1kmE3816N3126",157.025069
"664","1kmE3816N3127",62.6876494999997
"665","1kmE3816N3128",62.6876494999997
"666","1kmE3816N3129",0
"667","1kmE3816N3130",147.3450965
"668","1kmE3816N3131",0
"669","1kmE3816N3132",0
"670","1kmE3816N3133",0
"671","1kmE3816N3134",0
"672","1kmE3816N3135",0
"673","1kmE3816N3136",0
"674","1kmE3816N3137",111.302945
"675","1kmE3816N3138",338.250905499999
"676","1kmE3816N3139",162.081168999999
"677","1kmE3816N3140",397.1025615
"678","1kmE3816N3141",684.736225500001
"679","1kmE3816N3142",443.747839
"680","1kmE3816N3143",941.381924
"681","1kmE3817N3090",0
"682","1kmE3817N3091",0
"683","1kmE3817N3092",0
"684","1kmE3817N3093",0
"685","1kmE3817N3094",0
"686","1kmE3817N3095",0
"687","1kmE3817N3096",148.9393
"688","1kmE3817N3097",0
"689","1kmE3817N3098",0
"690","1kmE3817N3099",0
"691","1kmE3817N3100",0
"692","1kmE3817N3101",0
"693","1kmE3817N3102",0
"694","1kmE3817N3103",0
"695","1kmE3817N3104",0
"696","1kmE3817N3105",0
"697","1kmE3817N3106",0
"698","1kmE3817N3107",47.4670315000003
"699","1kmE3817N3108",53.522669
"700","1kmE3817N3109",125.1919525
"701","1kmE3817N3110",47.4670315000003
"702","1kmE3817N3111",0
"703","1kmE3817N3112",0
"704","1kmE3817N3113",0
"705","1kmE3817N3114",0
"706","1kmE3817N3115",0
"707","1kmE3817N3116",0
"708","1kmE3817N3117",0
"709","1kmE3817N3118",116.2103185
"710","1kmE3817N3119",62.6876494999997
"711","1kmE3817N3120",94.3374195000015
"712","1kmE3817N3121",293.502984500001
"713","1kmE3817N3122",62.6876494999997
"714","1kmE3817N3123",0
"715","1kmE3817N3124",0
"716","1kmE3817N3125",0
"717","1kmE3817N3126",0
"718","1kmE3817N3127",222.921513499999
"719","1kmE3817N3128",0
"720","1kmE3817N3129",0
"721","1kmE3817N3130",0
"722","1kmE3817N3131",36.4565469999998
"723","1kmE3817N3132",0
"724","1kmE3817N3133",0
"725","1kmE3817N3134",0
"726","1kmE3817N3135",0
"727","1kmE3817N3136",0
"728","1kmE3817N3137",167.805199999999
"729","1kmE3817N3138",427.801755500001
"730","1kmE3817N3139",0
"731","1kmE3817N3140",123.327154500001
"732","1kmE3817N3141",296.1780045
"733","1kmE3817N3142",798.028238500001
"734","1kmE3817N3143",1034.50153
"735","1kmE3818N3091",0
"736","1kmE3818N3095",0
"737","1kmE3818N3096",0
"738","1kmE3818N3097",0
"739","1kmE3818N3098",0
"740","1kmE3818N3099",0
"741","1kmE3818N3100",0
"742","1kmE3818N3101",0
"743","1kmE3818N3102",0
"744","1kmE3818N3103",0
"745","1kmE3818N3104",0
"746","1kmE3818N3105",0
"747","1kmE3818N3106",0
"748","1kmE3818N3107",47.4670315000003
"749","1kmE3818N3108",0
"750","1kmE3818N3109",0
"751","1kmE3818N3110",0
"752","1kmE3818N3111",0
"753","1kmE3818N3112",0
"754","1kmE3818N3113",0
"755","1kmE3818N3114",0
"756","1kmE3818N3115",0
"757","1kmE3818N3116",0
"758","1kmE3818N3117",185.761337
"759","1kmE3818N3118",62.6876494999997
"760","1kmE3818N3119",62.6876494999997
"761","1kmE3818N3120",0
"762","1kmE3818N3121",62.6876495000006
"763","1kmE3818N3122",157.025068999999
"764","1kmE3818N3123",157.025069000001
"765","1kmE3818N3124",0
"766","1kmE3818N3125",147.3450965
"767","1kmE3818N3126",0
"768","1kmE3818N3127",0
"769","1kmE3818N3128",0
"770","1kmE3818N3129",0
"771","1kmE3818N3130",0
"772","1kmE3818N3131",0
"773","1kmE3818N3132",0
"774","1kmE3818N3133",0
"775","1kmE3818N3134",70.4243369999986
"776","1kmE3818N3135",0
"777","1kmE3818N3136",0
"778","1kmE3818N3137",0
"779","1kmE3818N3138",73.4677805000001
"780","1kmE3818N3139",0
"781","1kmE3818N3140",0
"782","1kmE3818N3141",0
"783","1kmE3818N3142",891.926947
"784","1kmE3818N3143",787.412238000001
"785","1kmE3818N3144",448.999670499999
"786","1kmE3819N3095",0
"787","1kmE3819N3096",0
"788","1kmE3819N3097",0
"789","1kmE3819N3098",0
"790","1kmE3819N3099",12.3415525
"791","1kmE3819N3100",0
"792","1kmE3819N3101",0
"793","1kmE3819N3102",0
"794","1kmE3819N3103",0
"795","1kmE3819N3104",0
"796","1kmE3819N3105",0
"797","1kmE3819N3106",47.4670315000003
"798","1kmE3819N3107",0
"799","1kmE3819N3108",0
"800","1kmE3819N3109",0
"801","1kmE3819N3110",0
"802","1kmE3819N3111",0
"803","1kmE3819N3112",0
"804","1kmE3819N3113",0
"805","1kmE3819N3114",0
"806","1kmE3819N3115",0
"807","1kmE3819N3116",0
"808","1kmE3819N3117",0
"809","1kmE3819N3118",75.0432669999991
"810","1kmE3819N3119",0
"811","1kmE3819N3120",88.2449200000001
"812","1kmE3819N3121",381.7479045
"813","1kmE3819N3122",382.242657999999
"814","1kmE3819N3123",157.025068999999
"815","1kmE3819N3124",98.7465009999996
"816","1kmE3819N3125",136.477915500001
"817","1kmE3819N3126",33.9677900000006
"818","1kmE3819N3127",0
"819","1kmE3819N3128",0
"820","1kmE3819N3129",33.9677900000002
"821","1kmE3819N3130",260.646630499999
"822","1kmE3819N3131",151.953538
"823","1kmE3819N3132",254.571282500001
"824","1kmE3819N3133",0
"825","1kmE3819N3134",0
"826","1kmE3819N3135",0
"827","1kmE3819N3136",0
"828","1kmE3819N3137",0
"829","1kmE3819N3138",0
"830","1kmE3819N3139",0
"831","1kmE3819N3140",36.3152710000004
"832","1kmE3819N3141",0
"833","1kmE3819N3142",526.295669
