"","eeacellcode","pd"
"1569","1kmE3833N3149",12276.535493
"1570","1kmE3833N3150",18816.081316
"1571","1kmE3833N3151",18853.615613
"1572","1kmE3833N3152",10920.2728875
"1573","1kmE3834N3096",7499.155064
"1574","1kmE3834N3097",5316.0960455
"1575","1kmE3834N3098",2148.782071
"1576","1kmE3834N3099",1177.2659965
"1577","1kmE3834N3100",6581.9165945
"1578","1kmE3834N3101",6316.8012555
"1579","1kmE3834N3102",4083.6463925
"1580","1kmE3834N3103",2507.166071
"1581","1kmE3834N3104",4125.8553035
"1582","1kmE3834N3105",3776.7458515
"1583","1kmE3834N3106",3585.373559
"1584","1kmE3834N3107",5658.166732
"1585","1kmE3834N3108",3896.436606
"1586","1kmE3834N3109",3745.5192435
"1587","1kmE3834N3110",6442.8823135
"1588","1kmE3834N3111",6624.6454585
"1589","1kmE3834N3112",6098.628056
"1590","1kmE3834N3113",1079.598862
"1591","1kmE3834N3114",2253.015375
"1592","1kmE3834N3115",6408.266546
"1593","1kmE3834N3116",7842.7809925
"1594","1kmE3834N3117",9082.1935745
"1595","1kmE3834N3118",9287.1135915
"1596","1kmE3834N3119",8292.591891
"1597","1kmE3834N3120",6856.448063
"1598","1kmE3834N3121",3914.798664
"1599","1kmE3834N3122",6393.8247315
"1600","1kmE3834N3123",5543.762804
"1601","1kmE3834N3124",10135.663254
"1602","1kmE3834N3125",10339.411902
"1603","1kmE3834N3126",4502.5481315
"1604","1kmE3834N3127",1854.480136
"1605","1kmE3834N3128",10140.6801
"1606","1kmE3834N3129",12782.1054125
"1607","1kmE3834N3130",10303.3847105
"1608","1kmE3834N3131",4327.9590145
"1609","1kmE3834N3132",7431.99108
"1610","1kmE3834N3133",7702.080921
"1611","1kmE3834N3134",4943.343724
"1612","1kmE3834N3135",5835.8520995
"1613","1kmE3834N3136",3760.3411565
"1614","1kmE3834N3137",1071.2864285
"1615","1kmE3834N3138",6847.32041
"1616","1kmE3834N3139",6902.7454035
"1617","1kmE3834N3140",3634.946652
"1618","1kmE3834N3141",3957.118148
"1619","1kmE3834N3142",2192.2886765
"1620","1kmE3834N3143",1462.9073145
"1621","1kmE3834N3144",8492.750011
"1622","1kmE3834N3145",8763.1619025
"1623","1kmE3834N3146",4602.4888365
"1624","1kmE3834N3147",4040.9611695
"1625","1kmE3834N3148",5220.810034
"1626","1kmE3834N3149",7393.545827
"1627","1kmE3834N3150",7202.8517285
"1628","1kmE3834N3151",13316.402164
"1629","1kmE3834N3152",14930.5687335
"1630","1kmE3834N3153",3750.9129925
"1631","1kmE3835N3097",3594.6529145
"1632","1kmE3835N3098",3435.7308985
"1633","1kmE3835N3099",4890.149106
"1634","1kmE3835N3100",2501.458173
"1635","1kmE3835N3101",1599.9702355
"1636","1kmE3835N3102",2014.0701385
"1637","1kmE3835N3103",6106.6125495
"1638","1kmE3835N3104",9084.1752745
"1639","1kmE3835N3105",7981.8124305
"1640","1kmE3835N3106",8031.983465
"1641","1kmE3835N3107",6816.2092805
"1642","1kmE3835N3108",3415.668588
"1643","1kmE3835N3109",799.9860025
"1644","1kmE3835N3110",7278.767828
"1645","1kmE3835N3111",7147.8157
"1646","1kmE3835N3112",5390.792645
"1647","1kmE3835N3113",5010.428737
"1648","1kmE3835N3114",7902.7890485
"1649","1kmE3835N3115",6897.3028975
"1650","1kmE3835N3116",5507.092372
"1651","1kmE3835N3117",7039.8080865
"1652","1kmE3835N3118",6186.7150705
"1653","1kmE3835N3119",6780.6518745
"1654","1kmE3835N3120",6835.757689
"1655","1kmE3835N3121",3535.3847195
"1656","1kmE3835N3122",5973.1223805
"1657","1kmE3835N3123",5247.884144
"1658","1kmE3835N3124",8526.9253385
"1659","1kmE3835N3125",8508.8142925
"1660","1kmE3835N3126",5478.127284
"1661","1kmE3835N3127",2516.821868
"1662","1kmE3835N3128",8364.7680265
"1663","1kmE3835N3129",12467.3819995
"1664","1kmE3835N3130",14615.2844755
"1665","1kmE3835N3131",11562.2696825
"1666","1kmE3835N3132",7954.977077
"1667","1kmE3835N3133",6415.30302
"1668","1kmE3835N3134",1292.843579
"1669","1kmE3835N3135",6050.2946615
"1670","1kmE3835N3136",6123.3470585
"1671","1kmE3835N3137",1731.4621575
"1672","1kmE3835N3138",6014.0020425
"1673","1kmE3835N3139",4951.86805
"1674","1kmE3835N3140",9750.0523315
"1675","1kmE3835N3141",12828.132885
"1676","1kmE3835N3142",8781.509428
"1677","1kmE3835N3143",5841.560821
"1678","1kmE3835N3144",9141.352616
"1679","1kmE3835N3145",7895.572696
"1680","1kmE3835N3146",8010.7203845
"1681","1kmE3835N3147",5920.61149
"1682","1kmE3835N3148",7824.9486685
"1683","1kmE3835N3149",9707.0500085
"1684","1kmE3835N3150",8842.8835965
"1685","1kmE3835N3151",9986.891819
"1686","1kmE3835N3152",12756.620142
"1687","1kmE3835N3153",7010.551574
"1688","1kmE3836N3097",2510.773052
"1689","1kmE3836N3098",8887.460695
"1690","1kmE3836N3099",8585.744686
"1691","1kmE3836N3100",6663.1155235
"1692","1kmE3836N3101",6455.771329
"1693","1kmE3836N3102",6006.165293
"1694","1kmE3836N3103",4083.2933645
"1695","1kmE3836N3104",3757.54773
"1696","1kmE3836N3105",5618.5936135
"1697","1kmE3836N3106",5030.7508545
"1698","1kmE3836N3107",6198.271077
"1699","1kmE3836N3108",1643.5139825
"1700","1kmE3836N3109",3412.6295805
"1701","1kmE3836N3110",6591.6227545
"1702","1kmE3836N3111",6742.3201645
"1703","1kmE3836N3112",9408.939372
"1704","1kmE3836N3113",9306.8517115
"1705","1kmE3836N3114",7576.4391405
"1706","1kmE3836N3115",7471.2713215
"1707","1kmE3836N3116",9814.6456205
"1708","1kmE3836N3117",10104.0643735
"1709","1kmE3836N3118",9473.386338
"1710","1kmE3836N3119",6626.7973375
"1711","1kmE3836N3120",6900.028043
"1712","1kmE3836N3121",6128.5370395
"1713","1kmE3836N3122",6377.599592
"1714","1kmE3836N3123",5092.915943
"1715","1kmE3836N3124",9128.9953005
"1716","1kmE3836N3125",6144.999907
"1717","1kmE3836N3126",4511.4885815
"1718","1kmE3836N3127",1894.087389
"1719","1kmE3836N3128",10141.250052
"1720","1kmE3836N3129",9978.7107305
"1721","1kmE3836N3130",12589.168744
"1722","1kmE3836N3131",11933.6828895
"1723","1kmE3836N3132",8900.7992965
"1724","1kmE3836N3133",6278.1135245
"1725","1kmE3836N3134",5036.1588855
"1726","1kmE3836N3135",2427.8405705
"1727","1kmE3836N3136",4762.7626145
"1728","1kmE3836N3137",6029.326295
"1729","1kmE3836N3138",5094.652492
"1730","1kmE3836N3139",6007.1934025
"1731","1kmE3836N3140",5341.75944
"1732","1kmE3836N3141",7548.7534925
"1733","1kmE3836N3142",6203.4262365
"1734","1kmE3836N3143",7014.9341795
"1735","1kmE3836N3144",7401.8170225
"1736","1kmE3836N3145",5784.6232155
"1737","1kmE3836N3146",7616.6820495
"1738","1kmE3836N3147",8286.42057
"1739","1kmE3836N3148",7246.554111
"1740","1kmE3836N3149",7508.641586
"1741","1kmE3836N3150",6386.526762
"1742","1kmE3836N3151",4576.0881795
"1743","1kmE3836N3152",13116.479553
"1744","1kmE3836N3153",13430.862841
"1745","1kmE3836N3154",8516.165301
"1746","1kmE3837N3097",2654.7843995
"1747","1kmE3837N3098",9757.653857
"1748","1kmE3837N3099",6357.0621305
"1749","1kmE3837N3100",7625.5550775
"1750","1kmE3837N3101",7790.8526285
"1751","1kmE3837N3102",8759.890994
"1752","1kmE3837N3103",11925.211514
"1753","1kmE3837N3104",5794.4077315
"1754","1kmE3837N3105",3734.6512225
"1755","1kmE3837N3106",7075.3445005
"1756","1kmE3837N3107",7877.2746085
"1757","1kmE3837N3108",4694.8300105
"1758","1kmE3837N3109",6155.6823975
"1759","1kmE3837N3110",4347.2251795
"1760","1kmE3837N3111",4711.174239
"1761","1kmE3837N3112",5887.8461075
"1762","1kmE3837N3113",9280.083027
"1763","1kmE3837N3114",8570.66498
"1764","1kmE3837N3115",6695.366337
"1765","1kmE3837N3116",9998.321874
"1766","1kmE3837N3117",8228.7269565
"1767","1kmE3837N3118",8105.9465385
"1768","1kmE3837N3119",5376.7729675
"1769","1kmE3837N3120",5410.1404005
"1770","1kmE3837N3121",7045.674535
"1771","1kmE3837N3122",5271.627892
"1772","1kmE3837N3123",7404.042066
"1773","1kmE3837N3124",5388.004469
"1774","1kmE3837N3125",6435.310746
"1775","1kmE3837N3126",7875.059647
"1776","1kmE3837N3127",5666.525675
"1777","1kmE3837N3128",5697.4898125
"1778","1kmE3837N3129",7337.977093
"1779","1kmE3837N3130",11098.283032
"1780","1kmE3837N3131",11758.7282875
"1781","1kmE3837N3132",10841.9304455
"1782","1kmE3837N3133",7197.9117775
"1783","1kmE3837N3134",7352.9780105
"1784","1kmE3837N3135",4066.0428175
"1785","1kmE3837N3136",1773.6152405
"1786","1kmE3837N3137",5418.7861735
"1787","1kmE3837N3138",9352.9425645
"1788","1kmE3837N3139",14105.8628825
"1789","1kmE3837N3140",9845.9693545
"1790","1kmE3837N3141",3877.1840895
"1791","1kmE3837N3142",3401.0431995
"1792","1kmE3837N3143",11216.502997
"1793","1kmE3837N3144",10542.154446
"1794","1kmE3837N3145",8034.508468
"1795","1kmE3837N3146",8063.494586
"1796","1kmE3837N3147",6453.872057
"1797","1kmE3837N3148",5900.237182
"1798","1kmE3837N3149",7749.706808
"1799","1kmE3837N3150",6961.645491
"1800","1kmE3837N3151",1248.5302165
"1801","1kmE3837N3152",12650.155984
"1802","1kmE3837N3153",19644.7630375
"1803","1kmE3837N3154",17437.329209
"1804","1kmE3838N3096",1264.525151
"1805","1kmE3838N3097",3820.3682425
"1806","1kmE3838N3098",10945.8885885
"1807","1kmE3838N3099",8636.085777
"1808","1kmE3838N3100",4871.728363
"1809","1kmE3838N3101",1185.943428
"1810","1kmE3838N3102",3698.662219
"1811","1kmE3838N3103",6713.706058
"1812","1kmE3838N3104",1941.055979
"1813","1kmE3838N3105",2087.3747205
"1814","1kmE3838N3106",6077.4616465
"1815","1kmE3838N3107",6940.763565
"1816","1kmE3838N3108",3761.2228235
"1817","1kmE3838N3109",4637.741076
"1818","1kmE3838N3110",4408.050766
"1819","1kmE3838N3111",8363.1351885
"1820","1kmE3838N3112",14474.555773
"1821","1kmE3838N3113",12260.4895835
"1822","1kmE3838N3114",9688.8067925
"1823","1kmE3838N3115",10437.1972385
"1824","1kmE3838N3116",14363.9735895
"1825","1kmE3838N3117",13570.630536
"1826","1kmE3838N3118",14355.476457
"1827","1kmE3838N3119",9305.5612655
"1828","1kmE3838N3120",10710.383266
"1829","1kmE3838N3121",9470.9088365
"1830","1kmE3838N3122",5658.6024875
"1831","1kmE3838N3123",9935.492453
"1832","1kmE3838N3124",8573.152751
"1833","1kmE3838N3125",6436.8627125
"1834","1kmE3838N3126",3953.533001
"1835","1kmE3838N3127",6514.780079
"1836","1kmE3838N3128",9549.802305
"1837","1kmE3838N3129",10454.1323845
"1838","1kmE3838N3130",8862.1457065
"1839","1kmE3838N3131",7530.7113675
"1840","1kmE3838N3132",5998.3552055
"1841","1kmE3838N3133",3050.435841
"1842","1kmE3838N3134",6070.4203245
"1843","1kmE3838N3135",4713.2392055
"1844","1kmE3838N3136",7821.6982695
"1845","1kmE3838N3137",15848.0595915
"1846","1kmE3838N3138",12840.091744
"1847","1kmE3838N3139",8162.7726725
"1848","1kmE3838N3140",5594.5432805
"1849","1kmE3838N3141",6713.760422
"1850","1kmE3838N3142",10322.340764
"1851","1kmE3838N3143",10081.9482895
"1852","1kmE3838N3144",10675.9903495
"1853","1kmE3838N3145",9984.7690785
"1854","1kmE3838N3146",5199.4689645
"1855","1kmE3838N3147",3445.64723
"1856","1kmE3838N3148",3533.9571085
"1857","1kmE3838N3149",6914.715474
"1858","1kmE3838N3150",3507.0735005
"1859","1kmE3838N3151",599.3592655
"1860","1kmE3838N3152",4509.9955095
"1861","1kmE3838N3153",16822.617582
"1862","1kmE3838N3154",16585.0580345
"1863","1kmE3838N3155",10729.5726155
"1864","1kmE3839N3094",8487.3026755
"1865","1kmE3839N3095",7606.151193
"1866","1kmE3839N3096",1646.044467
"1867","1kmE3839N3097",3044.7311685
"1868","1kmE3839N3098",9107.4827685
"1869","1kmE3839N3099",4559.0690545
"1870","1kmE3839N3100",8829.8487475
"1871","1kmE3839N3101",2417.9936705
"1872","1kmE3839N3102",3558.908257
"1873","1kmE3839N3103",7510.024958
"1874","1kmE3839N3104",6397.345803
"1875","1kmE3839N3105",1183.062276
"1876","1kmE3839N3108",1109.5343605
"1877","1kmE3839N3109",5796.9211975
"1878","1kmE3839N3110",2320.1014215
"1879","1kmE3839N3111",9722.374557
"1880","1kmE3839N3112",16701.3259865
"1881","1kmE3839N3113",17482.102723
"1882","1kmE3839N3114",13671.6261705
"1883","1kmE3839N3115",12153.0873125
"1884","1kmE3839N3116",14021.921422
"1885","1kmE3839N3117",11365.8253125
"1886","1kmE3839N3118",10200.603994
"1887","1kmE3839N3119",7143.208922
"1888","1kmE3839N3120",9753.1444215
"1889","1kmE3839N3121",12526.523717
"1890","1kmE3839N3122",9183.243331
"1891","1kmE3839N3123",9638.413008
"1892","1kmE3839N3124",9579.6583505
"1893","1kmE3839N3125",9121.9457865
"1894","1kmE3839N3126",4236.9715525
"1895","1kmE3839N3127",2710.8180245
"1896","1kmE3839N3128",5810.293791
"1897","1kmE3839N3129",5777.246332
"1898","1kmE3839N3130",10089.628053
"1899","1kmE3839N3131",4528.0815485
"1900","1kmE3839N3132",3801.906625
"1901","1kmE3839N3133",8202.4086035
"1902","1kmE3839N3134",10355.667834
"1903","1kmE3839N3135",4928.442157
"1904","1kmE3839N3136",12525.7631545
"1905","1kmE3839N3137",18527.18847
"1906","1kmE3839N3138",16216.7751435
"1907","1kmE3839N3139",10568.8018505
"1908","1kmE3839N3140",8467.3800575
"1909","1kmE3839N3141",7083.690142
"1910","1kmE3839N3142",7317.301578
"1911","1kmE3839N3143",9015.1163215
"1912","1kmE3839N3144",9070.743093
"1913","1kmE3839N3145",7920.973048
"1914","1kmE3839N3146",2499.941451
"1915","1kmE3839N3147",3903.424873
"1916","1kmE3839N3148",6452.306533
"1917","1kmE3839N3149",8477.6833575
"1918","1kmE3839N3150",3926.0368455
"1919","1kmE3839N3151",766.727774
"1920","1kmE3839N3152",5432.8859435
"1921","1kmE3839N3153",8677.873205
"1922","1kmE3839N3154",11996.918073
"1923","1kmE3839N3155",10538.4459455
"1924","1kmE3840N3093",3949.058113
"1925","1kmE3840N3094",10033.8687005
"1926","1kmE3840N3095",7200.5654235
"1927","1kmE3840N3096",2952.0063905
"1928","1kmE3840N3097",2869.409608
"1929","1kmE3840N3098",7118.364727
"1930","1kmE3840N3099",4748.931683
"1931","1kmE3840N3100",2995.920801
"1932","1kmE3840N3101",4130.5459935
"1933","1kmE3840N3102",10078.548609
"1934","1kmE3840N3103",6025.1761415
"1935","1kmE3840N3104",4132.287381
"1936","1kmE3840N3105",1515.2816035
"1937","1kmE3840N3106",6360.0755905
"1938","1kmE3840N3107",5993.9257545
"1939","1kmE3840N3108",1776.2578655
"1940","1kmE3840N3109",4215.541506
"1941","1kmE3840N3110",1391.031468
"1942","1kmE3840N3111",7220.046075
"1943","1kmE3840N3112",10596.0558595
"1944","1kmE3840N3113",9456.2920755
"1945","1kmE3840N3114",13381.371533
"1946","1kmE3840N3115",14620.5922355
"1947","1kmE3840N3116",8905.746673
"1948","1kmE3840N3117",6596.0116465
"1949","1kmE3840N3118",8009.313303
"1950","1kmE3840N3119",4497.933308
"1951","1kmE3840N3120",9678.7527035
"1952","1kmE3840N3121",10743.366691
"1953","1kmE3840N3122",8876.671341
"1954","1kmE3840N3123",12724.9856325
"1955","1kmE3840N3124",6881.831749
"1956","1kmE3840N3125",3989.300922
"1957","1kmE3840N3126",1609.215798
"1958","1kmE3840N3127",3075.389154
"1959","1kmE3840N3128",10235.9983375
"1960","1kmE3840N3129",9407.289232
"1961","1kmE3840N3130",8816.895639
"1962","1kmE3840N3131",9427.1043685
"1963","1kmE3840N3132",6299.266089
"1964","1kmE3840N3133",8895.877442
"1965","1kmE3840N3134",7491.392692
"1966","1kmE3840N3135",4555.5737725
"1967","1kmE3840N3136",8217.5702075
"1968","1kmE3840N3137",16869.3455215
"1969","1kmE3840N3138",13344.464886
"1970","1kmE3840N3139",4222.365366
"1971","1kmE3840N3140",6712.920866
"1972","1kmE3840N3141",10290.685464
"1973","1kmE3840N3142",4818.9883405
"1974","1kmE3840N3143",7890.2336835
"1975","1kmE3840N3144",10696.2017505
"1976","1kmE3840N3145",5270.00626
"1977","1kmE3840N3146",2334.708025
"1978","1kmE3840N3147",7241.8667845
"1979","1kmE3840N3148",8736.1141415
"1980","1kmE3840N3149",3877.767559
"1981","1kmE3840N3150",1589.8823265
"1982","1kmE3840N3151",3301.6971225
"1983","1kmE3840N3152",9558.674278
"1984","1kmE3840N3153",8091.8391925
"1985","1kmE3840N3154",11857.931705
"1986","1kmE3840N3155",11558.15414
"1987","1kmE3840N3156",4690.37264
"1988","1kmE3841N3093",2462.2701945
"1989","1kmE3841N3094",5197.4852045
"1990","1kmE3841N3095",5055.2402625
"1991","1kmE3841N3096",5670.7937785
"1992","1kmE3841N3097",6247.0292045
"1993","1kmE3841N3098",5916.3964925
"1994","1kmE3841N3099",6389.118441
"1995","1kmE3841N3100",3618.495209
"1996","1kmE3841N3101",5315.1511375
"1997","1kmE3841N3102",10455.96607
"1998","1kmE3841N3103",13796.6461385
"1999","1kmE3841N3104",2200.5113185
"2000","1kmE3841N3105",6798.002387
"2001","1kmE3841N3106",7192.482091
"2002","1kmE3841N3107",6711.2748725
"2003","1kmE3841N3108",6767.764312
"2004","1kmE3841N3109",7675.2630455
"2005","1kmE3841N3110",1536.3932735
"2006","1kmE3841N3111",3594.950939
"2007","1kmE3841N3112",7335.3031725
"2008","1kmE3841N3113",8892.7321145
"2009","1kmE3841N3114",12199.0787075
"2010","1kmE3841N3115",10147.1515485
"2011","1kmE3841N3116",2484.895086
"2012","1kmE3841N3117",2287.1510465
"2013","1kmE3841N3118",6813.1951625
"2014","1kmE3841N3119",8450.4415185
"2015","1kmE3841N3120",10673.371394
"2016","1kmE3841N3121",8944.1358775
"2017","1kmE3841N3122",5139.216141
"2018","1kmE3841N3123",5400.4865985
"2019","1kmE3841N3124",5197.720881
"2020","1kmE3841N3125",10426.326133
"2021","1kmE3841N3126",2499.890175
"2022","1kmE3841N3127",3748.516347
"2023","1kmE3841N3128",10007.0020295
"2024","1kmE3841N3129",13527.1723975
"2025","1kmE3841N3130",6242.07056
"2026","1kmE3841N3131",8333.027718
"2027","1kmE3841N3132",4002.5886295
"2028","1kmE3841N3133",8187.2023355
"2029","1kmE3841N3134",2863.65395
"2030","1kmE3841N3135",4127.4583035
"2031","1kmE3841N3136",4537.42872
"2032","1kmE3841N3137",10955.4436345
"2033","1kmE3841N3138",10085.155809
"2034","1kmE3841N3139",9806.5994045
"2035","1kmE3841N3140",12101.390705
"2036","1kmE3841N3141",8259.4767
"2037","1kmE3841N3142",10079.2829255
"2038","1kmE3841N3143",6940.97615
"2039","1kmE3841N3144",12813.517221
"2040","1kmE3841N3145",10305.126063
"2041","1kmE3841N3146",6058.42569
"2042","1kmE3841N3147",8456.4652465
"2043","1kmE3841N3148",8377.198983
"2044","1kmE3841N3149",5813.2119905
"2045","1kmE3841N3150",3097.2556165
"2046","1kmE3841N3151",4462.751809
"2047","1kmE3841N3152",8192.753149
"2048","1kmE3841N3153",10806.581259
"2049","1kmE3841N3154",11168.2982745
"2050","1kmE3841N3155",11251.155364
"2051","1kmE3841N3156",6531.7079365
"2052","1kmE3842N3094",4840.6504475
"2053","1kmE3842N3095",9511.6057455
"2054","1kmE3842N3096",8090.88868
"2055","1kmE3842N3097",10346.2189765
"2056","1kmE3842N3098",9741.940967
"2057","1kmE3842N3099",11710.614768
"2058","1kmE3842N3100",2858.806968
"2059","1kmE3842N3101",2429.170172
"2060","1kmE3842N3102",4943.4020855
"2061","1kmE3842N3103",9257.7988375
"2062","1kmE3842N3104",2434.9669095
"2063","1kmE3842N3105",6116.5731425
"2064","1kmE3842N3106",9072.8043745
"2065","1kmE3842N3107",2560.192176
"2066","1kmE3842N3108",7239.6247355
"2067","1kmE3842N3109",6576.8269015
"2068","1kmE3842N3110",7267.7494585
"2069","1kmE3842N3111",3362.7452445
"2070","1kmE3842N3112",6058.8797105
"2071","1kmE3842N3113",10775.1453245
"2072","1kmE3842N3114",12671.582953
"2073","1kmE3842N3115",10781.476013
"2074","1kmE3842N3116",6788.5887775
"2075","1kmE3842N3117",1332.460427
"2076","1kmE3842N3118",2986.0402465
"2077","1kmE3842N3119",5786.9775155
"2078","1kmE3842N3120",7115.8255795
"2079","1kmE3842N3121",5855.665756
"2080","1kmE3842N3122",5098.730039
"2081","1kmE3842N3123",5555.9444095
"2082","1kmE3842N3124",3783.53273
"2083","1kmE3842N3125",6437.4140235
"2084","1kmE3842N3126",3227.253283
"2085","1kmE3842N3127",2492.0524
"2086","1kmE3842N3128",4585.6950845
"2087","1kmE3842N3129",7442.165582
"2088","1kmE3842N3130",3792.967718
"2089","1kmE3842N3131",7460.1019725
"2090","1kmE3842N3132",3688.9435935
"2091","1kmE3842N3133",5270.803639
"2092","1kmE3842N3134",3499.22571
"2093","1kmE3842N3135",5459.746384
"2094","1kmE3842N3136",3190.557062
"2095","1kmE3842N3137",7853.1496785
"2096","1kmE3842N3138",10246.6869395
"2097","1kmE3842N3139",13735.227433
"2098","1kmE3842N3140",10620.691351
"2099","1kmE3842N3141",7220.90088
"2100","1kmE3842N3142",5998.480814
"2101","1kmE3842N3143",6240.729984
"2102","1kmE3842N3144",12520.0036545
"2103","1kmE3842N3145",11158.3804085
"2104","1kmE3842N3146",10272.664024
"2105","1kmE3842N3147",7999.839252
"2106","1kmE3842N3148",6642.4171565
"2107","1kmE3842N3149",6976.749365
"2108","1kmE3842N3150",3624.543907
"2109","1kmE3842N3151",5253.259941
"2110","1kmE3842N3152",8709.7830995
"2111","1kmE3842N3153",10812.6498845
"2112","1kmE3842N3154",7201.036543
"2113","1kmE3842N3155",9094.037105
"2114","1kmE3842N3156",2929.447374
"2115","1kmE3843N3094",4235.1087305
"2116","1kmE3843N3095",5702.3509635
"2117","1kmE3843N3096",5577.149971
"2118","1kmE3843N3097",9497.593145
"2119","1kmE3843N3098",8797.507517
"2120","1kmE3843N3099",9062.8187125
"2121","1kmE3843N3100",5782.11864
"2122","1kmE3843N3101",3797.2683035
"2123","1kmE3843N3102",2476.184026
"2124","1kmE3843N3103",3797.219784
"2125","1kmE3843N3104",4535.776685
"2126","1kmE3843N3105",5530.004412
"2127","1kmE3843N3106",5221.842762
"2128","1kmE3843N3107",2384.18088
"2129","1kmE3843N3108",205.016391
"2130","1kmE3843N3109",3474.543469
"2131","1kmE3843N3110",7000.3100525
"2132","1kmE3843N3111",7079.742196
"2133","1kmE3843N3112",8896.575734
"2134","1kmE3843N3113",4849.138566
"2135","1kmE3843N3114",3633.6109905
"2136","1kmE3843N3115",3495.608152
"2137","1kmE3843N3116",4382.7922825
"2138","1kmE3843N3117",3331.8386325
"2139","1kmE3843N3118",6850.60187
"2140","1kmE3843N3119",5333.9642075
"2141","1kmE3843N3120",3770.1396185
"2142","1kmE3843N3121",7138.0586115
"2143","1kmE3843N3122",2031.1784795
"2144","1kmE3843N3123",2928.5049805
"2145","1kmE3843N3124",2842.4626165
"2146","1kmE3843N3125",5611.2049675
"2147","1kmE3843N3126",2461.3707315
"2148","1kmE3843N3127",3520.605733
"2149","1kmE3843N3128",4118.1891775
"2150","1kmE3843N3129",8509.9667815
"2151","1kmE3843N3130",2801.58492
"2152","1kmE3843N3131",3769.692762
"2153","1kmE3843N3132",4382.641375
"2154","1kmE3843N3133",6540.030829
"2155","1kmE3843N3134",7624.38871
"2156","1kmE3843N3135",9008.8374075
"2157","1kmE3843N3136",2472.190075
"2158","1kmE3843N3137",6709.011484
"2159","1kmE3843N3138",11261.2310155
"2160","1kmE3843N3139",13321.5719885
"2161","1kmE3843N3140",10272.391461
"2162","1kmE3843N3141",6108.280107
"2163","1kmE3843N3142",3836.244247
"2164","1kmE3843N3143",6813.92166
"2165","1kmE3843N3144",8694.2815025
"2166","1kmE3843N3145",10893.6491325
"2167","1kmE3843N3146",10619.2762785
"2168","1kmE3843N3147",9771.531867
"2169","1kmE3843N3148",2330.33748
"2170","1kmE3843N3149",2871.787329
"2171","1kmE3843N3150",4799.547769
"2172","1kmE3843N3151",4350.2096565
"2173","1kmE3843N3152",8831.7386215
"2174","1kmE3843N3153",10681.7829155
"2175","1kmE3843N3154",6879.2690425
"2176","1kmE3843N3155",7133.07897
"2177","1kmE3843N3156",9779.9697765
"2178","1kmE3843N3157",3769.0209815
"2179","1kmE3844N3093",5077.0265175
"2180","1kmE3844N3094",5081.5784875
"2181","1kmE3844N3095",2379.603392
"2182","1kmE3844N3096",2903.1022585
"2183","1kmE3844N3097",3410.298285
"2184","1kmE3844N3098",5438.2068975
"2185","1kmE3844N3099",9975.482218
"2186","1kmE3844N3100",13997.2635325
"2187","1kmE3844N3101",13056.639665
"2188","1kmE3844N3102",5873.4523625
"2189","1kmE3844N3103",8353.2968105
"2190","1kmE3844N3104",3193.4246135
"2191","1kmE3844N3105",3167.6605315
"2192","1kmE3844N3106",1550.5460555
"2193","1kmE3844N3107",4346.813944
"2194","1kmE3844N3108",4402.8168135
"2195","1kmE3844N3109",2706.592753
"2196","1kmE3844N3110",5660.5817805
"2197","1kmE3844N3111",9807.6899795
"2198","1kmE3844N3112",12006.4735795
"2199","1kmE3844N3113",4379.9864365
"2200","1kmE3844N3114",3959.9893045
"2201","1kmE3844N3115",4735.9870125
"2202","1kmE3844N3116",2151.003774
"2203","1kmE3844N3117",5367.52775
"2204","1kmE3844N3118",8251.738693
"2205","1kmE3844N3119",5798.1853625
"2206","1kmE3844N3120",7152.4727365
"2207","1kmE3844N3121",6302.237723
"2208","1kmE3844N3122",6339.613087
"2209","1kmE3844N3123",8730.3994865
"2210","1kmE3844N3124",1572.723661
"2211","1kmE3844N3125",3955.0997645
"2212","1kmE3844N3126",6019.6037325
"2213","1kmE3844N3127",6667.7850395
"2214","1kmE3844N3128",5031.8171415
"2215","1kmE3844N3129",4291.441049
"2216","1kmE3844N3130",1150.19981
"2217","1kmE3844N3131",5148.500872
"2218","1kmE3844N3132",7351.514221
"2219","1kmE3844N3133",8312.711679
"2220","1kmE3844N3134",12477.3363375
"2221","1kmE3844N3135",12114.0996335
"2222","1kmE3844N3136",5256.8842075
"2223","1kmE3844N3137",7578.795025
"2224","1kmE3844N3138",9960.3444775
"2225","1kmE3844N3139",11497.0524365
"2226","1kmE3844N3140",7006.013516
"2227","1kmE3844N3141",5467.651656
"2228","1kmE3844N3142",3787.387019
"2229","1kmE3844N3143",5324.3746095
"2230","1kmE3844N3144",9583.0294685
"2231","1kmE3844N3145",7945.752363
"2232","1kmE3844N3146",7173.323134
"2233","1kmE3844N3147",4764.011565
"2234","1kmE3844N3148",1586.084882
"2235","1kmE3844N3149",3997.908337
"2236","1kmE3844N3150",6211.146785
"2237","1kmE3844N3151",2608.6257155
"2238","1kmE3844N3152",4873.8242445
"2239","1kmE3844N3153",7723.4123865
"2240","1kmE3844N3154",1723.1431
"2241","1kmE3844N3155",4920.310179
"2242","1kmE3844N3156",13798.183804
"2243","1kmE3844N3157",15971.6700075
"2244","1kmE3845N3093",3578.012788
"2245","1kmE3845N3094",5074.8495535
"2246","1kmE3845N3095",4277.6266325
"2247","1kmE3845N3096",5264.93349
"2248","1kmE3845N3097",6858.991964
"2249","1kmE3845N3098",8878.9724485
"2250","1kmE3845N3099",8806.8196405
